sex,edyrs,usmarl,usdurl,usdocl,reltrip,paistrip,sport,social,age,minors,land,property,business,METROCAT,usunemp,inus,sons,daus,hrwage_adj_2019,pre_irca,irca,iirira,pais_pre_irca,pais_irca,pais_iirira
1.0,12.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,31.0,1.0,1.0,1.0,0.0,3.0,0.045,0.0,3.0,0.0,7.842239263803681,0.0,0.0,1.0,0.0,0.0,0.0
1.0,12.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,24.0,3.0,0.0,1.0,0.0,1.0,0.042,0.0,0.0,3.0,10.741890756302524,0.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,2.0,12.0,5.0,1.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,0.061,0.0,1.0,0.0,12.075566801619436,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,17.0,8.0,1.0,1.0,2.0,2.0,23.0,2.0,1.0,1.0,1.0,4.0,0.04,0.0,1.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,13.0,1.0,114.0,5.0,2.0,2.0,2.0,2.0,48.0,2.0,1.0,0.0,1.0,2.0,0.061,1.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,162.0,1.0,2.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,0.056,1.0,1.0,1.0,35.20907421576129,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,36.0,8.0,1.0,1.0,2.0,2.0,63.0,0.0,0.0,1.0,0.0,4.0,0.056,0.0,0.0,0.0,5.4520029527559055,0.0,1.0,0.0,0.0,0.0,0.0
1.0,7.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,49.0,0.0,1.0,1.0,0.0,4.0,0.047,0.0,0.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,12.0,8.0,2.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,3.0,0.077,0.0,1.0,2.0,13.479279437609842,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,72.0,1.0,2.0,2.0,1.0,2.0,47.0,2.0,1.0,1.0,0.0,2.0,0.096,1.0,1.0,4.0,19.052107027552555,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,36.0,8.0,1.0,1.0,2.0,2.0,28.0,2.0,0.0,0.0,0.0,4.0,0.045,0.0,3.0,0.0,17.645038343558284,0.0,0.0,1.0,0.0,0.0,0.0
1.0,17.0,2.0,294.0,8.0,1.0,2.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,3.0,0.068,1.0,0.0,2.0,17.362901982378858,0.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,32.0,2.0,0.0,1.0,0.0,1.0,0.061,0.0,1.0,1.0,17.250809716599193,0.0,1.0,0.0,0.0,1.0,0.0
1.0,8.0,1.0,7.0,5.0,1.0,1.0,2.0,2.0,31.0,3.0,0.0,0.0,0.0,1.0,0.049,0.0,1.0,2.0,7.167953271028037,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,12.0,8.0,2.0,2.0,2.0,2.0,38.0,0.0,0.0,1.0,0.0,3.0,0.071,0.0,1.0,0.0,7.593772277227723,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,156.0,1.0,1.0,1.0,2.0,2.0,30.0,6.0,0.0,1.0,0.0,4.0,0.056,1.0,0.0,0.0,14.067251196172249,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,35.0,5.0,0.0,0.0,0.0,3.0,0.071,0.0,1.0,2.0,18.615800970873785,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,120.0,8.0,1.0,1.0,2.0,2.0,29.0,1.0,0.0,0.0,0.0,4.0,0.075,0.0,1.0,1.0,13.533334937439848,1.0,0.0,0.0,0.0,0.0,0.0
1.0,18.0,2.0,12.0,5.0,1.0,1.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0,0.077,0.0,2.0,0.0,11.232732864674867,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,5.0,8.0,1.0,2.0,2.0,2.0,31.0,3.0,1.0,1.0,0.0,4.0,0.062,0.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,60.0,8.0,2.0,1.0,2.0,1.0,47.0,0.0,0.0,1.0,0.0,3.0,0.058,0.0,0.0,1.0,14.21106170094497,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,2.0,18.0,8.0,1.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,3.0,0.071,0.0,0.0,3.0,18.984430693069307,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,4.0,8.0,1.0,2.0,2.0,2.0,35.0,5.0,0.0,0.0,0.0,2.0,0.076,0.0,1.0,2.0,6.440643894389439,1.0,0.0,0.0,0.0,0.0,0.0
1.0,16.0,1.0,6.0,5.0,2.0,1.0,2.0,2.0,38.0,2.0,0.0,1.0,0.0,1.0,0.04,0.0,2.0,0.0,13195.583135888504,0.0,0.0,1.0,0.0,0.0,1.0
1.0,14.0,2.0,36.0,1.0,1.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,0.077,0.0,2.0,1.0,39934.6118804921,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,2.0,24.0,8.0,1.0,1.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,0.047,0.0,2.0,0.0,11.548594014680972,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,36.0,1.0,2.0,1.0,2.0,2.0,59.0,0.0,1.0,1.0,0.0,2.0,0.054,1.0,0.0,4.0,8.554488527724667,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,2.0,108.0,8.0,2.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,3.0,0.042,1.0,2.0,2.0,10.741890756302524,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,41.0,3.0,0.0,1.0,0.0,2.0,0.049,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,66.0,8.0,1.0,1.0,2.0,2.0,21.0,2.0,0.0,0.0,0.0,4.0,0.04,0.0,1.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,210.0,1.0,1.0,1.0,1.0,2.0,29.0,2.0,0.0,1.0,0.0,3.0,0.072,0.0,2.0,2.0,32.075924721189594,1.0,0.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,9.0,8.0,1.0,1.0,2.0,1.0,30.0,3.0,0.0,1.0,0.0,2.0,0.054,0.0,2.0,1.0,17.92369024856597,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,3.0,8.0,1.0,1.0,2.0,2.0,22.0,1.0,0.0,1.0,0.0,2.0,0.062,0.0,3.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,1.0,36.0,8.0,2.0,2.0,2.0,2.0,29.0,2.0,0.0,1.0,0.0,4.0,0.051,0.0,2.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,24.0,8.0,2.0,1.0,2.0,2.0,35.0,6.0,0.0,0.0,0.0,4.0,0.071,0.0,1.0,0.0,12.410533980582525,1.0,0.0,0.0,1.0,0.0,0.0
1.0,12.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,29.0,2.0,0.0,0.0,0.0,3.0,0.058,0.0,2.0,1.0,11.368849360755975,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,24.0,5.0,2.0,2.0,2.0,2.0,67.0,0.0,0.0,1.0,0.0,1.0,0.049,1.0,0.0,1.0,14157.504149532711,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,37.0,4.0,0.0,1.0,0.0,4.0,0.056,0.0,1.0,0.0,17385.458423871463,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8.0,1.0,12.0,8.0,1.0,2.0,2.0,1.0,51.0,1.0,0.0,1.0,1.0,2.0,0.072,0.0,1.0,0.0,4.751988847583643,1.0,0.0,0.0,0.0,0.0,0.0
1.0,17.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,39.0,2.0,0.0,1.0,0.0,3.0,0.042,0.0,2.0,0.0,15.345558223289316,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,12.0,8.0,1.0,2.0,2.0,2.0,34.0,5.0,0.0,1.0,0.0,2.0,0.059,0.0,0.0,1.0,63.12518518518519,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,60.0,8.0,1.0,1.0,2.0,2.0,54.0,1.0,0.0,0.0,0.0,3.0,0.058,0.0,0.0,0.0,11.368849360755975,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,24.0,8.0,2.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,4.0,0.071,0.0,1.0,0.0,10.54690594059406,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,31.0,4.0,0.0,1.0,0.0,2.0,0.051,0.0,0.0,4.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,2.0,30.0,8.0,1.0,1.0,2.0,2.0,24.0,1.0,0.0,1.0,0.0,4.0,0.054,0.0,1.0,0.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,26.0,1.0,0.0,0.0,0.0,4.0,0.038,0.0,0.0,0.0,22.963203592814374,1.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,2.0,12.0,8.0,1.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,4.0,0.056,0.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
2.0,12.0,2.0,144.0,8.0,1.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,2.0,0.045,0.0,1.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,6.0,8.0,1.0,1.0,2.0,1.0,45.0,3.0,1.0,1.0,0.0,1.0,0.055,0.0,0.0,0.0,11.503888300688194,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,27.0,1.0,0.0,0.0,1.0,3.0,0.089,0.0,0.0,1.0,13.362213298256924,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,246.0,8.0,2.0,2.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,3.0,0.061,1.0,2.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,31.0,3.0,1.0,2.0,0.0,4.0,0.055,0.0,2.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,17.0,2.0,60.0,5.0,1.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,3.0,0.097,0.0,1.0,2.0,8.875139378238343,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,36.0,3.0,0.0,1.0,0.0,2.0,0.061,0.0,2.0,1.0,13.800647773279351,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,36.0,5.0,1.0,2.0,2.0,2.0,27.0,2.0,0.0,1.0,0.0,3.0,0.081,0.0,1.0,1.0,14.26675738441,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,162.0,8.0,1.0,1.0,2.0,2.0,25.0,4.0,0.0,0.0,0.0,1.0,0.062,1.0,3.0,1.0,29.256522887323943,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,12.0,5.0,1.0,2.0,2.0,2.0,42.0,4.0,0.0,1.0,0.0,1.0,0.042,0.0,0.0,4.0,13.811002400960383,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,132.0,8.0,1.0,2.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.042,1.0,0.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,32.0,2.0,0.0,1.0,0.0,2.0,0.04,1.0,1.0,1.0,26.72372822299652,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,2.0,36.0,8.0,2.0,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,3.0,0.056,0.0,1.0,4.0,11.73635807192043,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,2.0,12.0,8.0,2.0,1.0,2.0,2.0,22.0,0.0,0.0,1.0,0.0,3.0,0.068,0.0,0.0,1.0,6.569746696035243,0.0,1.0,0.0,0.0,1.0,0.0
1.0,8.0,1.0,21.0,8.0,1.0,1.0,2.0,2.0,25.0,1.0,0.0,1.0,0.0,4.0,0.046,0.0,0.0,2.0,8.242909226190477,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,1.0,72.0,8.0,1.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,4.0,0.069,0.0,1.0,0.0,7.519323529411764,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,36.0,8.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,4.0,0.04,0.0,1.0,0.0,13.361864111498258,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,60.0,8.0,1.0,1.0,2.0,2.0,30.0,0.0,0.0,1.0,0.0,3.0,0.077,0.0,0.0,0.0,13.479279437609842,1.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,36.0,8.0,2.0,1.0,2.0,2.0,22.0,1.0,0.0,1.0,0.0,3.0,0.096,0.0,0.0,0.0,14.117605421686749,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,114.0,8.0,1.0,2.0,1.0,2.0,33.0,4.0,0.0,1.0,0.0,2.0,0.058,0.0,2.0,2.0,12.789955530850472,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,34.0,4.0,0.0,1.0,0.0,4.0,0.042,0.0,4.0,1.0,15.345558223289316,0.0,0.0,1.0,0.0,0.0,0.0
1.0,12.0,1.0,2.0,8.0,2.0,1.0,2.0,2.0,25.0,1.0,0.0,0.0,0.0,1.0,0.071,0.0,2.0,1.0,12.410533980582525,1.0,0.0,0.0,1.0,0.0,0.0
1.0,12.0,1.0,48.0,8.0,1.0,1.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,0.072,0.0,3.0,2.0,11.87997211895911,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,2.0,1.0,1.0,2.0,23.0,0.0,0.0,1.0,0.0,2.0,0.068,0.0,1.0,0.0,8.44681718061674,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,2.0,138.0,8.0,1.0,1.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,2.0,0.053,0.0,1.0,1.0,26.80275,0.0,1.0,0.0,0.0,1.0,0.0
1.0,3.0,1.0,42.0,1.0,1.0,1.0,2.0,2.0,30.0,3.0,0.0,1.0,0.0,2.0,0.049,1.0,1.0,3.0,20.707420560747664,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,25.0,3.0,0.0,0.0,0.0,2.0,0.045,0.0,2.0,2.0,3.9211196319018407,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,42.0,8.0,1.0,1.0,2.0,2.0,28.0,1.0,1.0,1.0,0.0,4.0,0.06,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,14.0,2.0,126.0,8.0,1.0,1.0,2.0,1.0,19.0,1.0,0.0,0.0,0.0,4.0,0.046,1.0,1.0,0.0,25.362797619047623,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,29.0,1.0,0.0,1.0,1.0,3.0,0.04,0.0,1.0,0.0,23.754425087108014,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,24.0,8.0,2.0,1.0,1.0,1.0,39.0,5.0,1.0,1.0,0.0,3.0,0.045,0.0,3.0,2.0,10.979134969325154,0.0,0.0,1.0,0.0,0.0,1.0
1.0,17.0,2.0,30.0,1.0,2.0,1.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,0.049,0.0,2.0,2.0,28.790202702702704,1.0,0.0,0.0,1.0,0.0,0.0
1.0,9.0,1.0,60.0,8.0,1.0,2.0,2.0,2.0,29.0,1.0,0.0,1.0,0.0,2.0,0.051,0.0,1.0,1.0,12.43595238095238,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,20.0,8.0,1.0,1.0,2.0,2.0,40.0,2.0,0.0,1.0,1.0,3.0,0.051,0.0,1.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,24.0,8.0,2.0,2.0,1.0,1.0,52.0,6.0,0.0,0.0,0.0,3.0,0.075,0.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,23.0,1.0,0.0,0.0,0.0,1.0,0.061,0.0,2.0,2.0,58.816794478527605,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,60.0,8.0,2.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,2.0,9.20733493397359,0.0,0.0,1.0,0.0,0.0,1.0
2.0,6.0,1.0,4.0,8.0,1.0,1.0,2.0,2.0,31.0,3.0,0.0,1.0,0.0,1.0,0.068,0.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,19.0,8.0,1.0,2.0,2.0,2.0,28.0,1.0,0.0,1.0,0.0,2.0,0.055,0.0,3.0,0.0,7.511362361037586,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,12.0,5.0,1.0,1.0,2.0,1.0,29.0,1.0,0.0,1.0,0.0,4.0,0.056,0.0,0.0,0.0,24.464784688995216,1.0,0.0,0.0,1.0,0.0,0.0
1.0,4.0,1.0,48.0,8.0,2.0,1.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,3.0,0.058,0.0,1.0,1.0,8.526637020566982,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,60.0,8.0,1.0,1.0,2.0,2.0,32.0,1.0,0.0,0.0,0.0,2.0,0.042,1.0,2.0,0.0,15.345558223289316,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,29.0,4.0,0.0,0.0,0.0,4.0,0.068,0.0,2.0,1.0,8.44681718061674,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,17.0,8.0,1.0,2.0,2.0,2.0,40.0,3.0,0.0,1.0,0.0,4.0,0.058,0.0,0.0,3.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,20.0,8.0,1.0,1.0,2.0,2.0,29.0,2.0,0.0,1.0,0.0,3.0,0.061,0.0,3.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,2.0,1.0,9.0,8.0,1.0,1.0,2.0,2.0,35.0,3.0,0.0,1.0,0.0,4.0,0.042,0.0,1.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,18.0,0.0,0.0,1.0,0.0,3.0,0.051,0.0,0.0,1.0,11.78142857142857,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,30.0,3.0,0.0,0.0,0.0,3.0,0.053,0.0,2.0,2.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,24.0,8.0,1.0,1.0,1.0,1.0,35.0,4.0,0.0,1.0,0.0,2.0,0.056,0.0,1.0,3.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,24.0,3.0,0.0,0.0,0.0,3.0,0.045,0.0,1.0,2.0,10.979134969325154,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,60.0,3.0,0.0,0.0,0.0,4.0,0.058,0.0,1.0,1.0,10.686859913703014,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,24.0,8.0,1.0,1.0,1.0,2.0,31.0,1.0,0.0,1.0,0.0,4.0,0.04,0.0,0.0,1.0,13.361864111498258,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,23.0,0.0,0.0,1.0,0.0,3.0,0.058,0.0,0.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,12.0,5.0,1.0,1.0,2.0,2.0,38.0,9.0,0.0,0.0,0.0,2.0,0.049,0.0,4.0,2.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,36.0,3.0,0.0,1.0,0.0,2.0,0.042,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8.0,1.0,6.0,5.0,2.0,1.0,2.0,2.0,30.0,1.0,0.0,1.0,0.0,1.0,0.047,0.0,1.0,0.0,5.413403444381705,0.0,0.0,1.0,0.0,0.0,1.0
1.0,5.0,1.0,150.0,8.0,1.0,1.0,2.0,2.0,24.0,1.0,0.0,0.0,0.0,2.0,0.055,0.0,1.0,2.0,17.2887235841082,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,2.0,36.0,8.0,1.0,1.0,2.0,2.0,22.0,0.0,0.0,1.0,0.0,4.0,0.047,0.0,0.0,1.0,11.548594014680972,0.0,0.0,1.0,0.0,0.0,1.0
1.0,4.0,2.0,426.0,8.0,1.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,2.0,0.036,0.0,2.0,2.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,24.0,8.0,1.0,2.0,2.0,2.0,28.0,3.0,0.0,1.0,1.0,2.0,0.04,0.0,2.0,1.0,14.846515679442511,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,10.0,8.0,2.0,1.0,2.0,2.0,22.0,1.0,0.0,1.0,0.0,3.0,0.04,0.0,1.0,0.0,4.364875609756098,0.0,0.0,1.0,0.0,0.0,1.0
1.0,10.0,1.0,30.0,8.0,1.0,1.0,2.0,2.0,31.0,2.0,0.0,1.0,0.0,4.0,0.04,0.0,1.0,1.0,13.361864111498258,0.0,0.0,1.0,0.0,0.0,0.0
1.0,10.0,1.0,12.0,8.0,2.0,2.0,2.0,2.0,32.0,2.0,0.0,0.0,0.0,1.0,0.045,0.0,3.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,30.0,8.0,1.0,2.0,2.0,2.0,20.0,0.0,1.0,1.0,0.0,3.0,0.045,1.0,0.0,0.0,15.684478527607364,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,162.0,1.0,2.0,2.0,1.0,1.0,47.0,5.0,0.0,1.0,0.0,3.0,0.058,1.0,2.0,2.0,15.632167871039467,0.0,0.0,1.0,0.0,0.0,0.0
1.0,12.0,1.0,72.0,8.0,1.0,2.0,2.0,2.0,25.0,1.0,0.0,0.0,0.0,2.0,0.055,1.0,3.0,0.0,10.150489677077818,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,31.0,6.0,0.0,1.0,0.0,3.0,0.049,0.0,0.0,0.0,26.356391752577323,1.0,0.0,0.0,1.0,0.0,0.0
1.0,11.0,1.0,72.0,8.0,2.0,2.0,2.0,2.0,31.0,1.0,0.0,0.0,0.0,3.0,0.051,0.0,0.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,3.0,8.0,1.0,1.0,2.0,2.0,32.0,5.0,0.0,1.0,0.0,4.0,0.049,0.0,3.0,3.0,7.566172897196262,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,6.0,8.0,2.0,1.0,2.0,2.0,34.0,2.0,0.0,1.0,0.0,3.0,0.042,0.0,0.0,2.0,9.20733493397359,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,42.0,5.0,2.0,2.0,2.0,2.0,46.0,1.0,0.0,1.0,1.0,1.0,0.049,0.0,0.0,1.0,14.335906542056074,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,66.0,8.0,2.0,1.0,2.0,2.0,39.0,5.0,0.0,1.0,0.0,4.0,0.042,0.0,1.0,2.0,6.598590036014406,0.0,0.0,1.0,0.0,0.0,1.0
1.0,5.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,27.0,1.0,0.0,1.0,0.0,3.0,0.045,1.0,0.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,78.0,8.0,1.0,1.0,2.0,2.0,31.0,2.0,0.0,1.0,0.0,2.0,0.046,1.0,0.0,3.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,1.0,4.0,8.0,2.0,1.0,2.0,2.0,32.0,2.0,0.0,1.0,0.0,2.0,0.054,0.0,1.0,1.0,16.294263862332695,0.0,1.0,0.0,0.0,1.0,0.0
1.0,12.0,1.0,132.0,8.0,1.0,2.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,4.0,0.061,1.0,2.0,1.0,8.625404858299596,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,66.0,8.0,1.0,2.0,2.0,2.0,24.0,3.0,0.0,0.0,0.0,2.0,0.056,0.0,2.0,1.0,8.639327755905514,0.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,318.0,8.0,1.0,1.0,1.0,2.0,31.0,0.0,0.0,1.0,0.0,3.0,0.097,1.0,2.0,1.0,42.38872538860104,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,282.0,8.0,2.0,1.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,0.071,0.0,0.0,2.0,33.75009900990099,1.0,0.0,0.0,1.0,0.0,0.0
1.0,17.0,1.0,5.0,8.0,1.0,1.0,2.0,2.0,32.0,4.0,0.0,0.0,0.0,3.0,0.072,0.0,0.0,1.0,17.819958178438664,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,168.0,8.0,1.0,2.0,2.0,2.0,24.0,1.0,0.0,0.0,0.0,2.0,0.071,0.0,2.0,0.0,13.331289108910893,1.0,0.0,0.0,0.0,0.0,0.0
