sex,edyrs,usmarl,usdurl,usdocl,reltrip,paistrip,sport,social,age,minors,land,property,business,METROCAT,usunemp,inus,sons,daus,hrwage_adj_2019,pre_irca,irca,iirira,pais_pre_irca,pais_irca,pais_iirira,target
1,6.0,1.0,78,6.0,2.0,1.0,2.0,1.0,42,4.0,0,1,0,2,0.069,0,1,2,37.1543044982699,0,1,0,0,1,0,1
1,6.0,1.0,192,8.0,1.0,2.0,2.0,2.0,40,3.0,0,1,0,2,0.075,0,0,1,12.30303176130895,1,0,0,0,0,0,0
1,9.0,1.0,12,1.0,1.0,2.0,2.0,2.0,29,1.0,1,0,1,2,0.045,0,1,0,,0,0,1,0,0,0,0
1,8.0,2.0,36,4.0,1.0,1.0,2.0,2.0,17,0.0,0,0,0,2,0.062,0,1,0,10.127257922535211,0,1,0,0,1,0,1
1,4.0,1.0,12,8.0,1.0,2.0,2.0,2.0,21,1.0,1,1,0,2,0.058,0,1,1,,1,0,0,0,0,0,1
1,6.0,2.0,24,8.0,2.0,1.0,2.0,2.0,22,0.0,1,1,0,2,0.085,0,1,1,33.263921933085506,1,0,0,1,0,0,0
1,1.0,1.0,7,8.0,2.0,1.0,2.0,2.0,55,2.0,1,0,0,2,0.071,0,1,4,12.410533980582525,1,0,0,1,0,0,0
1,1.0,,8,8.0,2.0,1.0,2.0,2.0,41,8.0,0,1,0,2,0.07,0,4,6,20.993731751824818,1,0,0,1,0,0,0
1,6.0,1.0,24,8.0,1.0,1.0,2.0,2.0,26,3.0,0,0,0,2,0.056,0,3,2,,0,1,0,0,1,0,0
1,6.0,1.0,36,1.0,1.0,1.0,2.0,1.0,33,4.0,0,1,1,2,0.069,0,2,2,19.461778546712804,0,1,0,0,1,0,0
1,6.0,1.0,90,6.0,,,1.0,2.0,29,1.0,0,0,0,2,0.069,1,0,2,20.346404844290657,0,1,0,0,0,0,1
1,6.0,1.0,6,1.0,,,2.0,2.0,32,1.0,0,1,0,2,0.04,0,1,0,9.650235191637632,0,0,1,0,0,0,1
1,9.0,2.0,270,4.0,2.0,1.0,2.0,1.0,20,0.0,0,1,0,2,0.061,0,0,4,47.05343558282208,1,0,0,1,0,0,1
1,6.0,2.0,162,5.0,2.0,1.0,2.0,2.0,18,0.0,0,0,0,2,0.062,0,1,0,28.131272007042256,0,1,0,0,1,0,1
1,6.0,1.0,222,8.0,,,2.0,2.0,36,1.0,0,1,0,2,0.097,1,2,2,17.220419689119172,1,0,0,0,0,0,1
1,6.0,1.0,216,1.0,,,2.0,2.0,26,0.0,1,0,0,2,0.096,0,1,0,,1,0,0,0,0,0,1
1,6.0,2.0,30,8.0,2.0,1.0,2.0,2.0,19,0.0,0,1,0,2,0.045,1,0,0,10.979134969325154,0,0,1,0,0,1,1
1,3.0,1.0,8,8.0,2.0,1.0,2.0,2.0,44,9.0,0,1,0,3,0.071,0,1,0,,1,0,0,1,0,0,0
1,4.0,1.0,42,1.0,1.0,1.0,2.0,2.0,66,1.0,0,1,0,3,0.054,0,0,0,14482.341720841301,0,1,0,0,1,0,1
1,1.0,1.0,24,8.0,2.0,1.0,2.0,2.0,37,9.0,1,0,0,3,0.036,0,0,0,22.03939655172414,1,0,0,1,0,0,1
1,0.0,1.0,7,8.0,2.0,1.0,2.0,2.0,23,3.0,0,0,0,3,0.071,0,2,2,7.756583737864077,1,0,0,1,0,0,1
1,3.0,1.0,6,8.0,2.0,1.0,2.0,2.0,34,2.0,0,1,0,3,0.042,0,0,2,9.20733493397359,0,0,1,0,0,1,1
1,6.0,1.0,36,8.0,1.0,1.0,2.0,2.0,29,1.0,0,0,0,3,0.054,0,1,0,11.405984703632887,0,1,0,0,1,0,0
1,4.0,1.0,12,8.0,2.0,1.0,2.0,2.0,24,1.0,0,0,0,3,0.061,0,1,1,9.802799079754601,1,0,0,1,0,0,0
1,5.0,1.0,18,8.0,2.0,1.0,2.0,2.0,26,1.0,0,1,0,3,0.045,0,0,1,7.0580153374233126,0,0,1,0,0,1,0
1,3.0,1.0,12,8.0,1.0,1.0,2.0,2.0,32,4.0,0,1,0,3,0.045,0,3,1,23.526717791411045,0,0,1,0,0,1,0
1,5.0,1.0,12,8.0,2.0,1.0,2.0,2.0,27,1.0,0,1,0,3,0.045,1,0,1,,0,0,1,0,0,1,1
1,6.0,1.0,19,8.0,1.0,1.0,2.0,2.0,31,3.0,0,1,0,3,0.049,0,3,0,8.760831775700936,0,0,1,0,0,1,0
1,9.0,1.0,12,8.0,1.0,1.0,2.0,2.0,27,2.0,0,1,0,3,0.045,0,1,1,9.410687116564418,0,0,1,0,0,1,0
1,3.0,1.0,8,4.0,2.0,1.0,2.0,2.0,45,9.0,0,1,0,3,0.071,0,1,0,,1,0,0,1,0,0,0
1,6.0,1.0,5,8.0,2.0,1.0,2.0,2.0,31,3.0,1,1,0,3,0.059,0,0,1,12.625037037037037,1,0,0,1,0,0,0
1,9.0,2.0,90,8.0,1.0,2.0,2.0,2.0,16,0.0,0,0,0,3,0.075,0,0,1,10.02219173200285,0,1,0,0,0,0,0
1,3.0,1.0,294,8.0,2.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.085,0,1,3,,1,0,0,1,0,0,0
1,0.0,1.0,4,8.0,1.0,2.0,2.0,2.0,28,1.0,0,1,0,3,0.045,0,1,1,9.410687116564418,0,0,1,0,0,0,0
1,3.0,1.0,12,8.0,1.0,1.0,2.0,2.0,27,2.0,0,0,0,3,0.045,0,2,0,21.958269938650307,0,0,1,0,0,1,0
1,6.0,1.0,48,4.0,2.0,1.0,2.0,2.0,40,8.0,0,1,0,3,0.069,0,4,3,19.461778546712804,0,1,0,0,1,0,1
1,9.0,2.0,12,3.0,2.0,1.0,2.0,2.0,27,0.0,0,0,0,3,0.061,0,0,1,20.70097165991903,0,1,0,0,1,0,0
1,3.0,1.0,12,8.0,2.0,1.0,2.0,2.0,40,6.0,0,1,0,3,0.058,0,2,0,15.84650826446281,1,0,0,1,0,0,1
1,9.0,1.0,12,8.0,1.0,2.0,2.0,2.0,27,3.0,2,1,0,3,0.045,0,1,2,20.389822085889573,0,0,1,0,0,0,0
1,4.0,1.0,12,8.0,2.0,1.0,2.0,2.0,34,3.0,0,1,0,3,0.062,0,0,2,40.509031690140844,0,1,0,0,1,0,0
1,4.0,1.0,6,8.0,1.0,2.0,2.0,2.0,21,0.0,0,1,0,3,0.071,0,2,1,46.539502427184466,1,0,0,0,0,0,1
1,2.0,1.0,12,4.0,2.0,2.0,2.0,2.0,37,5.0,0,0,0,3,0.059,0,1,1,94.68777777777778,1,0,0,0,0,0,0
1,3.0,1.0,12,8.0,2.0,2.0,2.0,2.0,41,5.0,0,1,0,3,0.045,0,4,3,23.526717791411045,0,0,1,0,0,0,1
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,45,2.0,0,1,0,3,0.045,0,2,1,,0,0,1,0,0,1,1
1,4.0,1.0,114,8.0,1.0,2.0,2.0,2.0,20,0.0,0,0,0,3,0.056,1,1,2,23.47271614384086,0,1,0,0,0,0,0
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,37,4.0,0,1,0,3,0.045,0,3,1,7.0580153374233126,0,0,1,0,0,1,1
1,6.0,1.0,6,8.0,1.0,1.0,2.0,2.0,29,3.0,0,1,0,3,0.042,0,2,1,22.251059423769508,0,0,1,0,0,1,0
1,6.0,1.0,24,8.0,2.0,1.0,2.0,2.0,28,3.0,0,0,0,3,0.061,0,1,1,13.723918711656442,1,0,0,1,0,0,1
1,2.0,1.0,12,1.0,2.0,2.0,2.0,2.0,49,1.0,1,1,0,3,0.045,0,2,0,8.62646319018405,0,0,1,0,0,0,0
1,6.0,2.0,12,8.0,2.0,1.0,2.0,2.0,27,0.0,0,1,0,3,0.075,0,1,0,16.399950106913757,0,1,0,0,1,0,0
1,9.0,1.0,6,3.0,2.0,1.0,2.0,2.0,29,3.0,0,1,0,3,0.045,0,3,0,9.410687116564418,0,0,1,0,0,1,0
1,6.0,1.0,6,1.0,2.0,1.0,2.0,2.0,39,4.0,0,1,0,3,0.042,0,3,1,12.276446578631454,0,0,1,0,0,1,0
1,6.0,1.0,6,8.0,1.0,1.0,2.0,2.0,33,3.0,1,1,0,3,0.054,0,1,3,8.147131931166347,0,1,0,0,1,0,0
1,4.0,1.0,6,8.0,1.0,1.0,2.0,2.0,32,5.0,0,0,0,3,0.058,0,2,3,12.67720661157025,1,0,0,1,0,0,0
1,3.0,1.0,6,8.0,2.0,1.0,2.0,2.0,24,2.0,0,1,0,3,0.036,0,1,3,24.243336206896554,1,0,0,1,0,0,1
1,6.0,1.0,12,8.0,1.0,1.0,2.0,2.0,48,4.0,0,1,0,3,0.069,0,1,2,7.961636678200692,0,1,0,0,1,0,0
1,9.0,2.0,8,8.0,1.0,1.0,2.0,2.0,19,0.0,0,1,0,3,0.068,0,1,1,9.38535242290749,0,1,0,0,1,0,1
1,9.0,1.0,8,8.0,1.0,1.0,2.0,2.0,34,1.0,0,1,0,3,0.042,0,1,0,12.276446578631454,0,0,1,0,0,1,0
1,6.0,1.0,30,8.0,1.0,2.0,2.0,2.0,20,0.0,1,1,0,3,0.045,1,0,0,15.684478527607363,0,0,1,0,0,0,1
1,6.0,1.0,30,8.0,1.0,2.0,2.0,2.0,31,2.0,0,1,0,3,0.045,0,2,0,19.605598159509203,0,0,1,0,0,0,1
1,11.0,1.0,18,8.0,,,2.0,2.0,21,0.0,0,1,0,3,0.042,1,1,0,10.741890756302523,0,0,1,0,0,0,1
1,6.0,1.0,18,8.0,,,2.0,2.0,29,3.0,0,1,0,3,0.042,0,0,0,9.20733493397359,0,0,1,0,0,0,1
1,6.0,2.0,186,1.0,,,2.0,2.0,20,0.0,0,0,0,3,0.072,0,1,3,14.25596654275093,1,0,0,0,0,0,1
1,11.0,1.0,6,5.0,1.0,1.0,2.0,2.0,21,1.0,0,1,0,1,0.068,0,0,2,8.44681718061674,0,1,0,0,1,0,1
1,11.0,2.0,6,8.0,1.0,1.0,2.0,2.0,18,0.0,0,0,0,1,0.056,0,0,1,7.82423871461362,0,1,0,0,1,0,1
1,12.0,2.0,12,5.0,1.0,1.0,2.0,2.0,20,0.0,0,0,0,1,0.061,0,1,0,12.075566801619436,0,1,0,0,1,0,1
1,9.0,2.0,6,8.0,2.0,2.0,2.0,2.0,27,0.0,0,0,0,1,0.077,0,0,0,10.109459578207382,1,0,0,0,0,0,0
1,12.0,1.0,114,5.0,1.0,1.0,2.0,2.0,40,5.0,0,1,0,1,0.056,0,1,1,11.73635807192043,0,1,0,0,1,0,0
1,12.0,1.0,48,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,1,0.072,0,3,2,11.87997211895911,1,0,0,1,0,0,0
1,9.0,1.0,4,8.0,1.0,1.0,2.0,2.0,40,5.0,0,1,0,1,0.053,0,0,0,8.247,0,1,0,0,1,0,1
1,8.0,1.0,7,5.0,1.0,1.0,2.0,2.0,31,3.0,0,0,0,1,0.049,0,1,2,7.167953271028037,0,0,1,0,0,1,1
1,3.0,2.0,6,1.0,1.0,2.0,2.0,2.0,33,5.0,0,1,0,1,0.042,0,2,3,6.138223289315727,0,0,1,0,0,0,0
1,9.0,1.0,12,8.0,1.0,2.0,2.0,2.0,34,3.0,0,1,0,1,0.049,0,1,2,8.760831775700936,0,0,1,0,0,0,0
1,12.0,1.0,4,5.0,2.0,2.0,2.0,2.0,53,0.0,0,1,0,1,0.056,0,5,2,14909.969921259843,0,1,0,0,0,0,1
1,7.0,1.0,72,5.0,1.0,1.0,2.0,2.0,32,2.0,0,0,0,1,0.072,0,2,2,9.503977695167286,1,0,0,1,0,0,0
1,9.0,1.0,42,1.0,1.0,2.0,2.0,2.0,30,0.0,0,1,0,1,0.054,1,2,0,14.664837476099425,0,1,0,0,0,0,1
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,51,3.0,0,1,0,1,0.053,0,0,1,10.30875,0,1,0,0,1,0,1
1,3.0,1.0,12,4.0,1.0,2.0,2.0,2.0,38,5.0,1,1,0,1,0.059,1,0,0,,1,0,0,0,0,0,1
1,12.0,1.0,12,8.0,2.0,1.0,2.0,2.0,27,4.0,0,1,0,1,0.056,0,1,3,15.936624015748032,0,1,0,0,1,0,1
1,11.0,1.0,24,8.0,2.0,2.0,2.0,2.0,21,1.0,0,0,0,1,0.056,1,2,1,,0,1,0,0,0,0,1
1,17.0,1.0,24,5.0,2.0,2.0,2.0,2.0,32,1.0,0,0,0,1,0.056,0,1,1,17385.458423871463,0,1,0,0,0,0,1
1,17.0,2.0,12,5.0,2.0,2.0,2.0,2.0,29,0.0,0,0,0,1,0.049,0,0,2,58563.902474226816,1,0,0,0,0,0,1
1,12.0,1.0,12,8.0,2.0,1.0,2.0,2.0,34,3.0,0,1,0,1,0.072,0,2,2,9.503977695167286,1,0,0,1,0,0,1
1,9.0,2.0,138,8.0,1.0,1.0,2.0,2.0,20,0.0,0,0,0,1,0.055,0,2,1,16.20817836010144,0,1,0,0,1,0,1
1,9.0,1.0,16,8.0,2.0,2.0,2.0,2.0,41,4.0,0,1,0,1,0.049,0,2,2,12.743028037383178,0,0,1,0,0,0,0
1,17.0,2.0,30,1.0,2.0,1.0,2.0,2.0,17,0.0,0,0,0,1,0.049,0,2,2,28.790202702702704,1,0,0,1,0,0,1
1,12.0,1.0,6,1.0,2.0,1.0,2.0,2.0,24,3.0,0,1,0,1,0.042,0,0,3,10.741890756302523,0,0,1,0,0,1,1
1,0.0,1.0,10,8.0,2.0,2.0,2.0,2.0,47,3.0,0,1,0,1,0.076,0,0,0,8.437524752475246,1,0,0,0,0,0,0
1,6.0,1.0,24,4.0,2.0,2.0,2.0,2.0,26,0.0,0,0,0,1,0.036,0,1,0,16.896870689655174,1,0,0,0,0,0,1
1,6.0,1.0,24,5.0,2.0,2.0,2.0,2.0,67,0.0,0,1,0,1,0.049,1,0,1,14157.504149532711,0,0,1,0,0,0,1
1,16.0,2.0,3,5.0,1.0,2.0,2.0,2.0,28,0.0,0,0,1,1,0.072,0,1,0,13.067969330855021,1,0,0,0,0,0,1
1,0.0,1.0,24,8.0,1.0,1.0,2.0,2.0,26,4.0,1,0,0,1,0.056,0,2,1,15.290490430622011,1,0,0,1,0,0,1
1,12.0,1.0,60,5.0,2.0,1.0,1.0,2.0,27,2.0,0,0,0,1,0.072,1,1,1,13.067969330855021,1,0,0,1,0,0,1
1,6.0,1.0,30,8.0,1.0,2.0,2.0,2.0,20,3.0,0,1,0,1,0.045,0,2,1,25.09516564417178,0,0,1,0,0,0,1
1,7.0,1.0,30,8.0,,,2.0,2.0,25,0.0,0,1,0,1,0.045,1,0,0,16.71965411042945,0,0,1,0,0,0,1
1,9.0,2.0,198,5.0,1.0,2.0,1.0,2.0,15,0.0,0,0,0,1,0.075,0,1,1,30.757579403272377,1,0,0,0,0,0,1
1,6.0,1.0,30,5.0,,,2.0,2.0,28,1.0,0,1,0,1,0.045,1,0,1,16.46870245398773,0,0,1,0,0,0,1
1,9.0,1.0,42,1.0,,,2.0,2.0,34,3.0,0,1,0,1,0.049,1,2,1,19.114542056074768,0,0,1,0,0,0,1
1,4.0,1.0,162,8.0,,,2.0,2.0,30,2.0,0,1,0,1,0.062,1,1,1,18.004014084507045,0,1,0,0,0,0,1
1,6.0,1.0,42,8.0,1.0,1.0,2.0,2.0,59,2.0,0,1,0,1,0.049,1,1,0,7.964392523364486,0,0,1,0,0,1,1
1,0.0,2.0,282,8.0,2.0,1.0,2.0,2.0,17,0.0,0,0,0,1,0.071,0,0,2,33.75009900990099,1,0,0,1,0,0,1
1,11.0,1.0,30,5.0,,,2.0,2.0,41,6.0,1,1,0,1,0.045,0,3,3,12.54758282208589,0,0,1,0,0,0,1
1,6.0,1.0,6,8.0,,,2.0,2.0,25,1.0,0,1,0,1,0.04,0,0,1,,0,0,1,0,0,0,1
1,9.0,2.0,66,5.0,2.0,1.0,2.0,2.0,25,0.0,0,0,0,1,0.056,1,0,0,,0,1,0,0,1,0,1
1,6.0,1.0,162,8.0,,,2.0,2.0,25,4.0,0,0,0,1,0.062,1,3,1,29.256522887323946,0,1,0,0,0,0,1
1,7.0,1.0,66,5.0,1.0,2.0,2.0,2.0,32,1.0,0,0,0,1,0.056,1,1,2,12.581545275590551,0,1,0,0,0,0,1
1,11.0,1.0,114,1.0,,,2.0,2.0,26,1.0,0,0,0,1,0.068,0,0,3,16.89363436123348,0,1,0,0,0,0,1
1,9.0,1.0,30,8.0,,,2.0,2.0,33,4.0,0,0,0,1,0.045,0,0,0,9.018575153374233,0,0,1,0,0,0,1
1,9.0,1.0,54,8.0,1.0,1.0,2.0,2.0,23,2.0,0,0,0,1,0.054,0,1,2,13.035411089866157,0,1,0,0,1,0,1
1,14.0,2.0,36,1.0,1.0,2.0,2.0,2.0,15,0.0,0,0,0,1,0.077,0,2,1,39934.6118804921,1,0,0,0,0,0,1
1,15.0,2.0,36,1.0,1.0,2.0,2.0,2.0,25,0.0,0,0,0,1,0.056,0,2,2,17.604537107880645,0,1,0,0,0,0,1
1,2.0,1.0,6,5.0,2.0,2.0,2.0,2.0,50,1.0,0,1,0,1,0.055,0,1,2,10.805452240067625,0,1,0,0,0,0,0
1,14.0,2.0,48,5.0,1.0,2.0,2.0,2.0,30,0.0,0,0,0,1,0.056,0,1,0,12.964350912778906,1,0,0,0,0,0,1
1,16.0,1.0,6,5.0,2.0,1.0,2.0,2.0,38,2.0,0,1,0,1,0.04,0,2,0,13195.583135888504,0,0,1,0,0,1,1
1,9.0,1.0,42,5.0,2.0,2.0,2.0,2.0,46,1.0,0,1,1,1,0.049,0,0,1,14.335906542056074,0,0,1,0,0,0,0
1,9.0,1.0,3,5.0,2.0,2.0,2.0,2.0,56,0.0,0,1,1,1,0.069,0,0,0,5.573145674740485,0,1,0,0,0,0,1
1,6.0,2.0,12,5.0,,,2.0,2.0,25,0.0,0,0,0,1,0.038,0,0,1,86.79712962962964,1,0,0,0,0,0,0
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,46,7.0,0,1,0,1,0.055,0,3,3,,0,1,0,0,1,0,0
1,5.0,1.0,12,5.0,,,2.0,2.0,61,0.0,0,1,1,1,0.056,0,0,0,11.742775590551181,0,1,0,0,0,0,0
1,6.0,1.0,4,8.0,2.0,2.0,2.0,2.0,18,0.0,0,0,0,2,0.097,0,3,0,11.921829015544041,1,0,0,0,0,0,0
1,6.0,1.0,4,5.0,,,2.0,2.0,21,1.0,0,1,0,2,0.056,0,2,0,10.904005905511811,0,1,0,0,0,0,0
1,3.0,2.0,6,5.0,,,2.0,2.0,37,3.0,0,1,0,2,0.04,0,3,0,13.361864111498258,0,0,1,0,0,0,1
1,9.0,1.0,10,5.0,1.0,1.0,2.0,2.0,26,3.0,0,1,0,2,0.042,0,1,2,10.35825180072029,0,0,1,0,0,1,0
1,9.0,1.0,24,8.0,2.0,2.0,2.0,2.0,33,2.0,0,1,0,2,0.045,0,1,1,12.54758282208589,0,0,1,0,0,0,0
1,5.0,1.0,12,8.0,,,2.0,2.0,49,2.0,0,1,0,2,0.042,0,0,2,12.276446578631454,0,0,1,0,0,0,0
1,6.0,1.0,150,1.0,,,2.0,2.0,34,3.0,0,0,0,2,0.055,0,2,1,12.96654268808115,0,1,0,0,0,0,1
1,4.0,1.0,6,8.0,,,2.0,2.0,34,6.0,0,1,0,2,0.096,0,2,0,8.983930722891568,1,0,0,0,0,0,0
1,3.0,1.0,8,8.0,2.0,2.0,2.0,2.0,28,3.0,0,1,0,2,0.072,0,1,0,16.631960966542753,1,0,0,0,0,0,0
1,6.0,1.0,12,8.0,2.0,2.0,2.0,2.0,27,2.0,0,1,0,2,0.049,0,1,1,9.557271028037384,0,0,1,0,0,0,0
1,3.0,1.0,8,8.0,,,2.0,2.0,31,2.0,0,1,0,2,0.056,0,0,3,14.25908464566929,0,1,0,0,0,0,0
1,6.0,1.0,3,1.0,,,2.0,2.0,38,6.0,0,1,0,2,0.075,0,3,0,,0,1,0,0,0,0,0
1,17.0,1.0,24,5.0,1.0,2.0,2.0,2.0,35,1.0,0,0,1,2,0.045,0,2,0,14.116030674846625,0,0,1,0,0,0,0
1,3.0,1.0,3,5.0,,,2.0,2.0,40,2.0,1,1,0,2,0.04,0,2,0,7.423257839721256,0,0,1,0,0,0,0
1,8.0,1.0,16,8.0,,,2.0,2.0,36,4.0,0,0,1,2,0.054,0,2,2,13.035411089866157,0,1,0,0,0,0,0
1,9.0,1.0,7,8.0,2.0,2.0,2.0,2.0,22,1.0,0,0,0,2,0.075,0,2,1,13.533334937439847,1,0,0,0,0,0,1
1,4.0,1.0,14,8.0,,,2.0,2.0,27,1.0,0,0,0,2,0.054,0,2,0,12.220697896749522,0,1,0,0,0,0,0
1,11.0,1.0,150,8.0,1.0,2.0,2.0,2.0,27,0.0,0,0,0,2,0.055,0,2,1,17.2887235841082,0,1,0,0,0,0,0
1,8.0,1.0,120,1.0,,,2.0,2.0,22,1.0,0,0,0,2,0.055,0,1,1,19.449814032121726,0,1,0,0,0,0,1
1,3.0,2.0,8,8.0,1.0,1.0,2.0,2.0,17,0.0,0,0,0,2,0.096,0,0,2,,1,0,0,1,0,0,0
1,5.0,1.0,24,8.0,2.0,2.0,2.0,2.0,19,2.0,0,0,0,2,0.068,0,3,1,14.078028634361235,0,1,0,0,0,0,0
1,6.0,2.0,9,8.0,1.0,2.0,2.0,2.0,22,0.0,0,0,0,2,0.072,0,0,3,15.443963754646841,1,0,0,0,0,0,0
2,4.0,1.0,15,8.0,,,2.0,2.0,36,3.0,0,1,0,2,0.045,0,2,1,12.54758282208589,0,0,1,0,0,0,0
1,8.0,1.0,3,8.0,,,2.0,2.0,27,2.0,0,1,0,2,0.04,1,2,0,11.877212543554009,0,0,1,0,0,0,1
1,9.0,1.0,30,8.0,2.0,2.0,2.0,2.0,28,1.0,0,0,0,2,0.045,0,0,1,14.116030674846625,0,0,1,0,0,0,0
1,6.0,1.0,108,1.0,,,2.0,2.0,24,0.0,0,0,0,2,0.056,0,1,1,17.604537107880645,0,1,0,0,0,0,0
1,6.0,1.0,6,1.0,,,2.0,2.0,45,2.0,0,1,0,2,0.04,0,1,2,7.794420731707318,0,0,1,0,0,0,0
1,9.0,1.0,12,1.0,,,2.0,2.0,36,3.0,0,1,0,2,0.061,0,2,1,13.800647773279353,0,1,0,0,0,0,0
1,1.0,2.0,12,8.0,,,2.0,2.0,35,2.0,0,0,0,2,0.049,0,0,2,39.534587628865985,1,0,0,0,0,0,0
1,6.0,1.0,6,8.0,2.0,1.0,2.0,2.0,21,0.0,0,1,0,2,0.097,0,3,1,19.869715025906736,1,0,0,1,0,0,0
1,3.0,1.0,9,5.0,1.0,2.0,2.0,2.0,45,2.0,0,1,0,2,0.045,0,2,2,12.54758282208589,0,0,1,0,0,0,0
1,5.0,1.0,3,8.0,,,2.0,2.0,34,5.0,0,0,0,2,0.096,0,0,1,4.491965361445784,1,0,0,0,0,0,0
1,3.0,1.0,6,4.0,,,2.0,2.0,58,2.0,0,1,0,2,0.075,0,0,0,8.199975053456878,0,1,0,0,0,0,0
1,4.0,1.0,6,8.0,,,2.0,2.0,36,3.0,0,1,0,2,0.045,0,3,0,1.8821374233128836,0,0,1,0,0,0,0
1,12.0,1.0,12,5.0,,,2.0,2.0,25,1.0,0,0,0,2,0.053,0,0,3,5.669812500000001,0,1,0,0,0,0,0
1,4.0,1.0,3,8.0,2.0,1.0,2.0,2.0,34,3.0,0,1,0,2,0.049,0,2,1,2.7078934579439253,0,0,1,0,0,1,0
1,6.0,2.0,36,8.0,1.0,2.0,2.0,2.0,18,0.0,0,0,0,2,0.056,0,0,0,1.6775393700787402,0,1,0,0,0,0,0
1,1.0,1.0,3,3.0,,,2.0,2.0,37,3.0,0,0,0,2,0.036,0,0,1,11.01969827586207,1,0,0,0,0,0,0
1,2.0,1.0,1,5.0,,,2.0,2.0,67,0.0,0,0,0,2,0.042,0,0,0,2.1483781512605042,0,0,1,0,0,0,0
1,3.0,1.0,126,5.0,1.0,2.0,2.0,2.0,26,1.0,0,0,0,2,0.056,0,0,2,,0,1,0,0,0,0,1
1,12.0,1.0,186,5.0,1.0,2.0,2.0,2.0,30,1.0,0,1,0,2,0.072,0,1,2,29.69993029739777,1,0,0,0,0,0,1
1,12.0,1.0,6,4.0,2.0,1.0,2.0,2.0,33,1.0,0,1,0,2,0.056,0,0,1,2.51630905511811,0,1,0,0,1,0,0
1,3.0,2.0,7,4.0,2.0,2.0,2.0,2.0,20,0.0,0,0,0,2,0.053,0,0,2,,0,1,0,0,0,0,1
1,9.0,1.0,4,5.0,1.0,1.0,2.0,2.0,50,1.0,0,1,2,2,0.049,0,1,0,9.557271028037384,0,0,1,0,0,1,0
1,2.0,2.0,6,8.0,2.0,1.0,2.0,2.0,19,0.0,0,0,0,2,0.071,0,0,2,8.377110436893204,1,0,0,1,0,0,0
1,6.0,1.0,6,8.0,,,2.0,2.0,26,1.0,0,1,0,2,0.042,0,0,1,12.276446578631454,0,0,1,0,0,0,0
1,9.0,1.0,54,8.0,,,2.0,2.0,34,2.0,0,1,0,2,0.054,0,0,2,9.776558317399617,0,1,0,0,0,0,0
1,9.0,1.0,18,8.0,1.0,1.0,2.0,2.0,25,3.0,0,0,0,2,0.045,0,2,2,3.9211196319018407,0,0,1,0,0,1,0
2,6.0,1.0,15,8.0,2.0,2.0,2.0,2.0,27,1.0,0,1,0,2,0.056,0,2,0,10.06523622047244,0,1,0,0,0,0,0
1,9.0,1.0,2,8.0,1.0,1.0,2.0,2.0,21,1.0,0,0,0,2,0.07,0,2,2,11.663184306569345,1,0,0,1,0,0,1
1,3.0,1.0,30,8.0,,,2.0,2.0,35,2.0,0,1,0,2,0.045,0,1,2,10.979134969325154,0,0,1,0,0,0,0
1,6.0,1.0,4,8.0,1.0,1.0,2.0,2.0,32,3.0,0,1,0,2,0.054,0,0,3,8.961845124282984,0,1,0,0,1,0,0
1,6.0,1.0,36,8.0,1.0,1.0,2.0,2.0,25,2.0,0,0,0,2,0.054,0,1,2,11.405984703632887,0,1,0,0,1,0,0
1,6.0,1.0,12,8.0,1.0,1.0,2.0,2.0,18,0.0,0,0,0,2,0.097,1,3,1,19.869715025906736,1,0,0,1,0,0,1
1,6.0,1.0,9,8.0,1.0,1.0,2.0,2.0,21,1.0,0,1,0,2,0.045,0,1,1,,0,0,1,0,0,1,0
1,6.0,1.0,3,8.0,1.0,1.0,2.0,2.0,22,1.0,0,1,0,2,0.062,0,3,1,,0,1,0,0,1,0,0
1,6.0,1.0,7,8.0,,,1.0,2.0,31,2.0,0,1,0,3,0.056,0,2,1,10.06523622047244,0,1,0,0,0,0,1
1,6.0,1.0,6,5.0,2.0,2.0,2.0,2.0,26,2.0,0,1,0,3,0.04,0,0,2,,0,0,1,0,0,0,1
1,17.0,1.0,48,1.0,,,2.0,2.0,30,2.0,0,0,0,3,0.069,0,2,0,12.384768166089966,0,1,0,0,0,0,1
1,3.0,1.0,1,8.0,,,2.0,2.0,43,3.0,0,1,0,3,0.061,0,0,1,,1,0,0,0,0,0,0
1,2.0,1.0,6,8.0,,,2.0,2.0,56,1.0,0,1,0,3,0.042,0,1,0,,0,0,1,0,0,0,0
1,3.0,1.0,12,8.0,,,2.0,2.0,45,6.0,0,1,0,3,0.042,0,4,2,10.741890756302523,0,0,1,0,0,0,0
1,4.0,1.0,6,3.0,,,2.0,2.0,47,3.0,0,0,0,3,0.061,0,1,3,7.762864372469636,0,1,0,0,0,0,1
1,5.0,1.0,36,8.0,,,2.0,2.0,35,2.0,0,1,0,3,0.056,1,0,2,10.06523622047244,0,1,0,0,0,0,0
1,6.0,2.0,234,8.0,1.0,1.0,1.0,2.0,28,0.0,0,1,0,3,0.076,0,0,1,4.218762376237623,1,0,0,1,0,0,0
