sex,age,statebrn,placebrn,marstat,edyrs,occ,usyrl,usdurl,usdocl,usstatel,usplacel,usoccl,usbyl,ustrips,reltrip,paistrip,sport,social,chicanos,blacks,anglos,latinos,lodging,english,finhelp,bankacct,remit1,remit2,remit3,remit4,remit5,savings1,savings2,savings3,savings4,savings5,schools,unemp,foodst,welfare,doctor,hospital,uswagel_adj_2019,rent_adj_2019,food_adj_2019,remit_adj_2019,savings_adj_2019,savretrn_adj_2019
1.0,74.0,14.0,93.0,2.0,3.0,50.0,1992.0,24.0,8.0,105.0,,524.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,
1.0,77.0,24.0,16.0,2.0,1.0,810.0,1955.0,3.0,2.0,105.0,7400.0,410.0,,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,,,,,,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,6.585104545454546,3873.5909090909095,1690.2942148760333,0.0,0.0,0.0
1.0,48.0,30.0,0.0,3.0,6.0,410.0,2002.0,8.0,8.0,111.0,520.0,812.0,1.0,3.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,0.0,,2.0,1.0,2.0,8.0,12.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,10.78655238095238,0.0,261.8095238095238,523.6190476190476,0.0,1963.5714285714284
1.0,75.0,16.0,0.0,2.0,2.0,214.0,1973.0,276.0,8.0,114.0,1600.0,524.0,1.0,2.0,,,1.0,1.0,2.0,1.0,2.0,3.0,,3.0,,1.0,1.0,10.0,8888.0,8888.0,8888.0,1.0,2.0,3.0,7.0,8888.0,1.0,2.0,2.0,2.0,2.0,1.0,,673.9639718804922,1572.5826010544815,1797.237258347979,,
2.0,37.0,14.0,0.0,2.0,1.0,820.0,1991.0,210.0,8.0,105.0,8720.0,820.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,,,1.0,1.0,,,,0.0,,0.0
2.0,44.0,21.0,0.0,2.0,12.0,710.0,1994.0,180.0,8.0,138.0,6440.0,616.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,
1.0,38.0,22.0,0.0,2.0,6.0,710.0,2005.0,48.0,8.0,105.0,4480.0,621.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,4.0,6.0,1.0,2.0,1.0,10.0,8888.0,8888.0,2.0,1.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,19.69189040492958,67.51505281690142,900.2007042253522,225.05017605633805,450.1003521126761,225.05017605633805
1.0,49.0,14.0,0.0,2.0,0.0,60.0,1980.0,6.0,8.0,105.0,7485.0,410.0,1.0,17.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,6.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,15.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,10.073707345065037,0.0,93.89086457536344,586.8179035960216,0.0,0.0
1.0,75.0,32.0,0.0,2.0,2.0,410.0,1944.0,12.0,2.0,105.0,,549.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,8.0,11.0,8888.0,8888.0,8888.0,6.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,0.0,0.0
2.0,34.0,24.0,0.0,1.0,13.0,130.0,1992.0,5.0,8.0,105.0,5945.0,629.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,13.479279437609842,0.0,718.8949033391916,898.6186291739895,0.0,1572.5826010544815
1.0,50.0,17.0,0.0,2.0,13.0,410.0,2004.0,24.0,8.0,124.0,5120.0,812.0,1.0,2.0,,,2.0,2.0,2.0,2.0,0.0,2.0,,4.0,,2.0,1.0,12.0,11.0,4.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,587.7172413793104,734.646551724138,0.0,,
1.0,33.0,14.0,0.0,2.0,6.0,529.0,1978.0,108.0,8.0,105.0,5945.0,711.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,9.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,2.0,,,216.1090448013525,0.0,0.0,432.218089602705
1.0,64.0,11.0,0.0,2.0,0.0,519.0,1992.0,10.0,1.0,105.0,4940.0,519.0,1.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,98.4242540904716,0.0,1026.0728488931663
1.0,45.0,14.0,0.0,2.0,7.0,524.0,1961.0,264.0,1.0,105.0,4480.0,524.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,4.0,7.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,1.0,2.0,2.0,1.0,1.0,11.844408410548825,91.11083392729864,291.55466856735563,728.8866714183891,,7288.866714183891
1.0,32.0,10.0,0.0,2.0,6.0,410.0,1996.0,36.0,8.0,111.0,520.0,526.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,1.0,8.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,126.56287128712871,632.8143564356436,1054.6905940594058,,6328.143564356436
1.0,28.0,14.0,0.0,2.0,9.0,629.0,1997.0,36.0,8.0,105.0,4480.0,540.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,,,,
1.0,31.0,1.0,0.0,2.0,4.0,526.0,1997.0,6.0,8.0,105.0,4480.0,526.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,1.0,2.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,6.8462088752869175,0.0,234.7271614384086,684.6208875286917,391.211935730681,3912.11935730681
1.0,28.0,14.0,0.0,2.0,9.0,539.0,1999.0,3.0,4.0,144.0,1920.0,539.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,12.625037037037036,37.87511111111111,252.50074074074075,252.50074074074075,252.50074074074075,1262.5037037037036
1.0,56.0,27.0,0.0,2.0,6.0,10.0,2012.0,9.0,3.0,119.0,,520.0,3.0,11.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,23.32636861313869,2565.900547445256,,349.89552919708035,0.0,0.0
1.0,39.0,10.0,0.0,2.0,6.0,526.0,1992.0,102.0,8.0,114.0,1600.0,526.0,1.0,2.0,,,2.0,2.0,0.0,0.0,1.0,1.0,,3.0,,2.0,10.0,2.0,7.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,,0.0,,,,
1.0,29.0,15.0,0.0,2.0,9.0,526.0,2007.0,114.0,8.0,105.0,5945.0,526.0,,1.0,1.0,2.0,,,,,,,4.0,3.0,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,
1.0,41.0,11.0,0.0,2.0,16.0,130.0,1986.0,12.0,8.0,114.0,1600.0,810.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,25.42314033457249,0.0,0.0,0.0,,9503.977695167288
1.0,64.0,32.0,0.0,2.0,4.0,819.0,1984.0,126.0,1.0,105.0,4480.0,819.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,1.0,9.8027990797546,196.055981595092,392.111963190184,313.68957055214725,0.0,0.0
1.0,64.0,14.0,0.0,3.0,0.0,52.0,1985.0,240.0,1.0,105.0,5945.0,539.0,1.0,4.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,296.9303135888502,,
1.0,31.0,21.0,0.0,2.0,6.0,529.0,1988.0,12.0,8.0,133.0,5600.0,545.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,6.0,2.0,9.0,2.0,1.0,8888.0,8888.0,2.0,1.0,9.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,16.7753937007874,335.50787401574803,503.2618110236221,170.0521659448819,255.0698612204725,0.0
1.0,48.0,17.0,0.0,2.0,0.0,812.0,2001.0,198.0,8.0,114.0,1600.0,812.0,,2.0,1.0,2.0,2.0,2.0,,,,,4.0,1.0,6.0,1.0,,8888.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,
1.0,42.0,20.0,,2.0,13.0,810.0,1990.0,2.0,8.0,105.0,7400.0,410.0,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,,8888.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,7.519323529411764,318.4654671280277,106.15515570934257,0.0,0.0,106.15515570934257
1.0,31.0,12.0,20.0,2.0,6.0,546.0,2001.0,24.0,8.0,110.0,5790.0,410.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,5.466650035637918,127.55516749821813,182.22166785459729,182.22166785459729,0.0,1822.2166785459729
1.0,37.0,17.0,0.0,2.0,6.0,410.0,1994.0,282.0,8.0,124.0,,812.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,11.0,7.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,,,,,,,,,
1.0,58.0,10.0,0.0,2.0,3.0,810.0,1997.0,30.0,1.0,105.0,4480.0,810.0,,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,10.0,11.0,8888.0,8888.0,1.0,10.0,11.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,20.13047244094488,117.42775590551182,83.87696850393701,251.63090551181105,83.87696850393701,6039.141732283465
1.0,31.0,11.0,0.0,2.0,13.0,711.0,1992.0,18.0,8.0,114.0,1600.0,711.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,11.0,8888.0,8888.0,8888.0,8888.0,8.0,14.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,9.724907016060865,324.1635672020288,432.218089602705,432.218089602705,0.0,0.0
1.0,25.0,14.0,77.0,2.0,10.0,529.0,1991.0,2.0,8.0,105.0,7320.0,810.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,16.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,16.664758435582822,3529.0076687116566,980.27990797546,0.0,0.0,0.0
2.0,46.0,27.0,0.0,6.0,6.0,710.0,2010.0,6.0,3.0,134.0,1520.0,520.0,1.0,11.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,8.0,1.0,8888.0,8888.0,8888.0,1.0,8.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,,2653.878892733564,1238.4768166089964,353.85051903114186,707.7010380622837,0.0
1.0,81.0,16.0,0.0,4.0,0.0,50.0,1973.0,10.0,1.0,105.0,7485.0,410.0,,19.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,6.0,1.0,11.0,8888.0,8888.0,8888.0,8888.0,8.0,6.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,19.3185975,276.2745,301.0155,0.0,412.35,4123.5
1.0,38.0,24.0,0.0,2.0,4.0,410.0,2005.0,6.0,3.0,141.0,,410.0,1.0,2.0,,,1.0,1.0,2.0,2.0,2.0,2.0,,3.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,18.004014084507045,,,337.57526408450707,337.57526408450707,675.1505281690141
1.0,31.0,11.0,0.0,2.0,6.0,526.0,1999.0,6.0,1.0,139.0,6160.0,526.0,1.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,51.33674698795181,1283.4186746987953,1540.1024096385545,641.7093373493976,1540.1024096385545,0.0
1.0,47.0,24.0,0.0,2.0,6.0,559.0,1979.0,7.0,8.0,141.0,,410.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,12.0,14.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,7.216125000000001,0.0,309.26250000000005,865.9350000000001,1030.875,2061.75
1.0,66.0,11.0,0.0,2.0,0.0,529.0,1952.0,6.0,2.0,144.0,7777.0,410.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.384860074626866,0.0,0.0,,,
1.0,60.0,32.0,0.0,2.0,1.0,410.0,1969.0,8.0,8.0,114.0,,410.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,10.30875,257.71875,309.26250000000005,927.7875,0.0,1237.0500000000002
1.0,40.0,32.0,0.0,2.0,6.0,719.0,1978.0,72.0,8.0,129.0,7777.0,549.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,16.0,8888.0,8888.0,8888.0,8888.0,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,46.064324324324325,2303.2162162162163,1439.5101351351352,0.0,0.0,0.0
1.0,34.0,24.0,0.0,2.0,6.0,621.0,1995.0,4.0,8.0,105.0,7320.0,810.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,5.831093371347114,163.99950106913755,218.66600142551675,546.6650035637919,273.3325017818959,1822.2166785459729
1.0,46.0,11.0,0.0,2.0,13.0,211.0,1971.0,2.0,8.0,144.0,1920.0,810.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0
1.0,43.0,16.0,0.0,2.0,1.0,410.0,1981.0,6.0,8.0,105.0,7320.0,410.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,6.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,8.762437499999999,371.115,515.4375,0.0,0.0,618.5250000000001
1.0,38.0,19.0,0.0,2.0,6.0,812.0,2000.0,18.0,8.0,134.0,,812.0,,3.0,,,1.0,2.0,0.0,0.0,1.0,1.0,,0.0,,2.0,1.0,10.0,11.0,8888.0,8888.0,1.0,10.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,91.11083392729864,145.77733428367782,364.44333570919457,911.1083392729864,3644.4333570919457
1.0,51.0,14.0,0.0,2.0,6.0,410.0,1991.0,48.0,8.0,105.0,8720.0,523.0,,1.0,2.0,1.0,2.0,2.0,,,,,2.0,0.0,2.0,2.0,,8888.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,,,,,,,,,5413.594494441503,0.0,0.0
1.0,39.0,14.0,78.0,2.0,2.0,410.0,1983.0,6.0,8.0,105.0,6780.0,411.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0,2.0,,8888.0,8888.0,8888.0,8888.0,12.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,25.31257425742574,210.9381188118812,168.75049504950496,0.0,421.8762376237624,7593.772277227723
1.0,29.0,8.0,0.0,2.0,9.0,812.0,2000.0,3.0,5.0,144.0,7777.0,410.0,1.0,2.0,,,2.0,2.0,0.0,0.0,1.0,0.0,,1.0,,2.0,1.0,12.0,8888.0,8888.0,8888.0,1.0,4.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,2.0,1.0,461.9437605872389,216.53613777526823,144.35742518351216,433.07227555053646,,0.0
1.0,34.0,17.0,0.0,2.0,12.0,520.0,1994.0,72.0,8.0,109.0,8840.0,520.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,3.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,29.256522887323943,450.1003521126761,450.1003521126761,900.2007042253522,1125.25088028169,22505.0176056338
1.0,60.0,10.0,0.0,2.0,6.0,524.0,1961.0,12.0,2.0,114.0,1600.0,410.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,19.869715025906736,185.45067357512957,132.46476683937823,450.38020725388606,529.8590673575129,3179.154404145078
1.0,47.0,24.0,,2.0,6.0,539.0,1960.0,1.0,2.0,144.0,,410.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,5.631211453744494,187.7070484581498,337.8726872246696,1126.2422907488988,1126.2422907488988,2627.898678414097
1.0,41.0,16.0,0.0,2.0,6.0,540.0,2008.0,6.0,8.0,105.0,2840.0,540.0,,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,17.692525951557094,,,,,
1.0,41.0,6.0,7.0,2.0,6.0,526.0,1990.0,6.0,8.0,105.0,4480.0,526.0,,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,17.97237258347979,269.5855887521968,449.30931458699473,2246.546572934973,1797.237258347979,4493.093145869947
1.0,37.0,8.0,19.0,2.0,17.0,526.0,1993.0,48.0,1.0,144.0,2320.0,546.0,1.0,2.0,,,2.0,2.0,,,,,,4.0,,2.0,,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,,2.0,2.0,2.0,1.0,2.0,637.1514018691589,477.8635514018692,318.57570093457946,159.28785046728973,0.0,477.8635514018692
1.0,44.0,24.0,0.0,3.0,5.0,410.0,1990.0,12.0,1.0,105.0,7320.0,410.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,
1.0,63.0,11.0,0.0,2.0,0.0,812.0,1999.0,30.0,8.0,137.0,5880.0,812.0,,5.0,,,2.0,2.0,0.0,1.0,1.0,1.0,,0.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,2.0,,,,,148.4651567944251,,
1.0,37.0,16.0,0.0,2.0,0.0,410.0,1978.0,6.0,8.0,105.0,7485.0,410.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,17.34727478344562,615.1515880654475,688.9697786333013,0.0,246.06063522617904,0.0
1.0,60.0,32.0,56.0,2.0,3.0,812.0,1986.0,12.0,8.0,105.0,,549.0,,1.0,1.0,2.0,2.0,2.0,1.0,,,,4.0,0.0,4.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,97.80298393267024,,0.0
1.0,48.0,11.0,0.0,3.0,6.0,410.0,1988.0,6.0,8.0,105.0,4480.0,549.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,5.810386363636364,0.0,0.0,1223.239234449761,1223.239234449761,611.6196172248805
1.0,69.0,21.0,0.0,2.0,6.0,410.0,1985.0,36.0,8.0,105.0,,529.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,1.0,2.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,445.3954703832753,296.9303135888502,593.8606271777004,222.6977351916377,445.3954703832753,4453.954703832753
1.0,77.0,24.0,0.0,6.0,0.0,830.0,1978.0,234.0,1.0,105.0,7320.0,830.0,,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,12.955591216216217,0.0,0.0,,,
1.0,49.0,8.0,0.0,2.0,0.0,410.0,1995.0,12.0,8.0,144.0,2800.0,411.0,,2.0,,,2.0,2.0,1.0,0.0,1.0,3.0,,1.0,,2.0,1.0,2.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,927.2533678756477,0.0,264.92953367875646,1324.6476683937824,0.0,0.0
1.0,42.0,11.0,46.0,2.0,6.0,,2001.0,6.0,8.0,123.0,,,,4.0,,,2.0,2.0,0.0,0.0,1.0,2.0,,2.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,13.894402173913043,416.83206521739135,277.8880434782609,694.7201086956521,416.83206521739135,0.0
1.0,39.0,22.0,0.0,2.0,16.0,133.0,1985.0,24.0,8.0,105.0,,520.0,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,13.529293795620438,349.89552919708035,349.89552919708035,699.7910583941607,0.0,1166.3184306569344
1.0,76.0,14.0,18.0,4.0,1.0,710.0,1966.0,108.0,8.0,105.0,4480.0,410.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,86.61445511010729,288.7148503670243,288.7148503670243,1154.8594014680973,0.0,0.0
1.0,63.0,21.0,0.0,2.0,9.0,10.0,1973.0,24.0,8.0,144.0,3360.0,410.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,2.0,2.0,1.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,
1.0,24.0,16.0,66.0,2.0,6.0,713.0,1992.0,8.0,8.0,105.0,5945.0,549.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,8.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,14.09873161764706,0.0,140.9873161764706,0.0,657.9408088235294,1174.8943014705883
1.0,35.0,11.0,0.0,2.0,8.0,215.0,2008.0,18.0,8.0,124.0,,812.0,1.0,3.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,,2.0,1.0,12.0,8888.0,8888.0,8888.0,1.0,2.0,4.0,6.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,694.7201086956521,166.73282608695652,166.73282608695652,,0.0,2778.8804347826085
2.0,38.0,14.0,0.0,6.0,9.0,819.0,1993.0,6.0,1.0,105.0,4480.0,819.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,6.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,1.0,36.03939,0.0,989.64,5772.9,494.82,4948.200000000001
