birth_cohort,legal_status,latest_us_occupation,education,labor_exp_age45,first_migration_age,total_trips,accumulated_us_experience,mean_proportion_low_income,label
40.0,0.0,1.0,6.0,28.0,39.0,2.0,117.0,0.19790497914524233,0
32.0,0.0,2.0,0.0,32.0,21.0,4.0,114.0,0.19790497914524233,1
47.0,0.0,1.0,0.0,32.0,39.0,2.0,84.0,0.19790497914524233,2
33.0,1.0,2.0,6.0,32.0,47.0,1.0,144.0,0.19790497914524233,1
29.0,0.0,2.0,0.0,32.5,17.0,5.0,138.0,0.19790497914524233,2
47.0,0.0,2.0,0.0,31.333333333333332,24.0,2.0,4.0,0.19790497914524233,0
13.0,0.0,0.0,2.0,32.0,48.0,1.0,4.0,0.19790497914524233,1
30.0,0.0,0.0,3.0,38.0,54.0,4.0,48.0,0.19790497914524233,1
24.0,0.0,1.0,0.0,31.0,37.0,1.0,12.0,0.19790497914524233,1
29.0,0.0,1.0,6.0,29.25,42.0,1.0,3.0,0.19790497914524233,2
47.0,0.0,1.0,2.0,31.0,17.0,1.0,24.0,0.19790497914524233,1
22.0,0.0,0.0,0.0,36.0,22.0,2.0,43.0,0.19790497914524233,1
31.0,1.0,2.0,6.0,35.0,58.0,2.0,14.0,0.19790497914524233,2
45.0,0.0,1.0,6.0,34.0,24.0,3.0,42.0,0.19790497914524233,2
31.0,0.0,0.0,6.0,33.5,18.0,1.0,6.0,0.19790497914524233,1
26.0,1.0,1.0,0.0,26.5,29.0,3.0,18.0,0.19790497914524233,1
20.0,0.0,1.0,2.0,36.0,17.0,1.0,108.0,0.19790497914524233,2
13.0,1.0,0.0,1.0,34.5,20.0,2.0,6.0,0.19790497914524233,1
38.0,1.0,1.0,13.0,23.416666666666668,23.0,2.0,5.0,0.19790497914524233,1
38.0,0.0,1.0,9.0,30.0,32.0,1.0,36.0,0.19790497914524233,0
44.0,0.0,1.0,0.0,38.0,38.0,3.0,17.0,0.19790497914524233,2
46.0,0.0,1.0,9.0,31.0,37.0,1.0,120.0,0.19790497914524233,0
37.0,0.0,1.0,1.0,40.0,24.0,1.0,390.0,0.19790497914524233,1
47.0,0.0,1.0,12.0,29.0,30.0,1.0,204.0,0.18375182994706996,2
39.0,0.0,0.0,3.0,34.0,29.0,2.0,72.0,0.18375182994706996,1
31.0,1.0,0.0,0.0,31.166666666666668,22.0,21.0,7.0,0.18375182994706996,1
39.0,0.0,0.0,1.0,37.666666666666664,25.0,1.0,8.0,0.18375182994706996,2
25.0,0.0,0.0,6.0,38.0,58.0,1.0,12.0,0.18375182994706996,1
43.0,0.0,1.0,6.0,36.0,38.0,1.0,12.0,0.18375182994706996,2
46.0,0.0,0.0,9.0,30.75,24.0,1.0,9.0,0.18375182994706996,2
33.0,0.0,0.0,2.0,37.25,22.0,2.0,27.0,0.18375182994706996,0
40.0,0.0,1.0,2.0,33.0,13.0,1.0,24.0,0.18375182994706996,1
43.0,0.0,2.0,7.0,27.0,44.0,2.0,36.0,0.18375182994706996,1
45.0,0.0,2.0,2.0,34.0,27.0,1.0,264.0,0.5321297041691028,2
31.0,0.0,2.0,0.0,22.0,41.0,1.0,36.0,0.5321297041691028,2
48.0,1.0,2.0,6.0,40.0,18.0,1.0,60.0,0.5321297041691028,1
33.0,0.0,0.0,0.0,39.083333333333336,40.0,1.0,17.0,0.5321297041691028,1
25.0,1.0,2.0,1.0,33.0,42.0,1.0,12.0,0.5321297041691028,1
33.0,0.0,0.0,0.0,33.0,24.0,11.0,144.0,0.5321297041691028,2
47.0,0.0,1.0,6.0,26.0,20.0,1.0,48.0,0.5321297041691028,1
42.0,0.0,0.0,2.0,34.0,18.0,3.0,31.0,0.5321297041691028,0
36.0,1.0,1.0,0.0,32.5,21.0,2.0,6.0,0.5321297041691028,1
44.0,0.0,1.0,0.0,32.5,37.0,1.0,6.0,0.5321297041691028,1
41.0,0.0,1.0,12.0,31.0,51.0,1.0,12.0,0.5321297041691028,2
46.0,0.0,1.0,3.0,39.0,17.0,1.0,24.0,0.5321297041691028,1
45.0,0.0,2.0,9.0,38.0,27.0,1.0,36.0,0.5321297041691028,2
35.0,0.0,1.0,3.0,32.0,48.0,1.0,36.0,0.5321297041691028,1
46.0,0.0,1.0,17.0,30.333333333333332,23.0,2.0,48.0,0.5321297041691028,0
23.0,0.0,0.0,5.0,33.666666666666664,22.0,5.0,56.0,0.24151142664292224,1
30.0,0.0,2.0,3.0,36.0,20.0,2.0,504.0,0.24151142664292224,1
46.0,0.0,1.0,13.0,39.0,37.0,1.0,12.0,0.256899995432371,1
36.0,0.0,1.0,6.0,32.666666666666664,35.0,1.0,14.0,0.256899995432371,1
45.0,0.0,2.0,6.0,29.333333333333332,16.0,1.0,4.0,0.256899995432371,2
42.0,1.0,0.0,2.0,38.0,23.0,4.0,240.0,0.256899995432371,2
46.0,1.0,1.0,9.0,29.5,43.0,2.0,30.0,0.256899995432371,2
44.0,0.0,2.0,0.0,36.25,33.0,1.0,3.0,0.256899995432371,1
35.0,0.0,2.0,6.0,29.416666666666668,36.0,4.0,65.0,0.256899995432371,2
47.0,0.0,1.0,6.0,30.666666666666668,41.0,2.0,14.0,0.256899995432371,1
45.0,0.0,1.0,6.0,35.0,48.0,1.0,6.0,0.256899995432371,2
36.0,0.0,0.0,6.0,32.5,24.0,2.0,42.0,0.256899995432371,1
39.0,0.0,1.0,6.0,32.0,45.0,1.0,12.0,0.256899995432371,2
32.0,1.0,0.0,3.0,34.0,46.0,2.0,6.0,0.256899995432371,1
41.0,1.0,1.0,6.0,34.0,20.0,2.0,24.0,0.256899995432371,0
30.0,1.0,0.0,3.0,37.083333333333336,22.0,1.0,1.0,0.256899995432371,1
48.0,0.0,1.0,9.0,28.0,40.0,1.0,72.0,0.256899995432371,0
47.0,0.0,1.0,6.0,39.0,17.0,1.0,36.0,0.256899995432371,1
35.0,1.0,1.0,9.0,33.0,18.0,1.0,24.0,0.256899995432371,2
45.0,0.0,1.0,6.0,40.0,48.0,1.0,6.0,0.16180667364439466,0
31.0,1.0,0.0,1.0,24.666666666666668,19.0,4.0,8.0,0.16180667364439466,2
46.0,0.0,1.0,6.0,34.25,18.0,2.0,21.0,0.16180667364439466,1
27.0,0.0,0.0,0.0,32.25,22.0,1.0,3.0,0.16180667364439466,1
47.0,0.0,1.0,17.0,20.25,41.0,1.0,6.0,0.16180667364439466,1
44.0,1.0,0.0,6.0,32.0,38.0,2.0,120.0,0.16180667364439466,0
41.0,1.0,2.0,5.0,38.0,50.0,1.0,9.0,0.16180667364439466,1
30.0,0.0,2.0,6.0,28.0,38.0,1.0,12.0,0.16180667364439466,1
26.0,0.0,0.0,2.0,34.0,29.0,1.0,18.0,0.16180667364439466,2
50.0,0.0,2.0,2.0,34.0,22.0,1.0,288.0,0.16180667364439466,2
49.0,0.0,2.0,4.0,34.0,44.0,2.0,18.0,0.16180667364439466,0
34.0,1.0,0.0,6.0,29.0,19.0,3.0,12.0,0.37933967486026277,1
46.0,0.0,1.0,6.0,29.5,35.0,3.0,54.0,0.37933967486026277,1
31.0,1.0,0.0,2.0,30.5,20.0,2.0,6.0,0.16180667364439466,1
33.0,1.0,0.0,2.0,32.666666666666664,19.0,2.0,8.0,0.16180667364439466,1
42.0,1.0,2.0,6.0,32.0,50.0,2.0,9.0,0.16180667364439466,1
29.0,1.0,0.0,4.0,19.416666666666668,24.0,4.0,17.0,0.16180667364439466,1
32.0,0.0,1.0,6.0,30.5,21.0,5.0,34.0,0.16180667364439466,0
43.0,0.0,1.0,3.0,36.0,44.0,2.0,60.0,0.16180667364439466,1
44.0,0.0,1.0,7.0,37.0,44.0,2.0,58.0,0.16180667364439466,0
47.0,1.0,1.0,6.0,32.0,39.0,3.0,84.0,0.16180667364439466,1
46.0,1.0,0.0,6.0,36.0,47.0,1.0,6.0,0.16180667364439466,1
21.0,1.0,0.0,0.0,32.5,32.0,1.0,6.0,0.16180667364439466,1
36.0,0.0,0.0,3.0,33.0,33.0,1.0,24.0,0.16180667364439466,1
32.0,1.0,0.0,4.0,32.5,18.0,1.0,24.0,0.16180667364439466,1
26.0,1.0,0.0,3.0,31.666666666666668,29.0,1.0,3.0,0.16180667364439466,2
45.0,1.0,0.0,6.0,32.0,24.0,3.0,210.0,0.16180667364439466,1
42.0,1.0,1.0,6.0,30.0,50.0,1.0,4.0,0.16180667364439466,0
47.0,1.0,2.0,6.0,33.0,22.0,7.0,324.0,0.16180667364439466,2
47.0,1.0,2.0,9.0,32.083333333333336,38.0,9.0,99.0,0.16180667364439466,2
44.0,1.0,2.0,9.0,34.0,28.0,7.0,288.0,0.16180667364439466,1
20.0,0.0,2.0,0.0,34.0,50.0,1.0,24.0,0.3605477354718323,1
36.0,0.0,1.0,2.0,38.0,55.0,1.0,12.0,0.3605477354718323,1
14.0,1.0,0.0,0.0,36.333333333333336,29.0,2.0,4.0,0.3605477354718323,1
40.0,0.0,1.0,2.0,34.5,18.0,2.0,6.0,0.3605477354718323,1
48.0,0.0,1.0,3.0,45.25,26.0,2.0,15.0,0.3605477354718323,1
43.0,0.0,1.0,6.0,38.0,50.0,1.0,1.0,0.3605477354718323,2
6.0,0.0,0.0,4.0,37.666666666666664,33.0,1.0,8.0,0.3605477354718323,2
41.0,1.0,2.0,9.0,38.0,16.0,2.0,384.0,0.3605477354718323,2
49.0,1.0,1.0,9.0,38.0,44.0,1.0,24.0,0.3605477354718323,2
44.0,0.0,2.0,3.0,29.416666666666668,33.0,2.0,5.0,0.3605477354718323,1
32.0,1.0,1.0,2.0,37.0,20.0,2.0,12.0,0.3605477354718323,1
34.0,1.0,0.0,6.0,36.166666666666664,20.0,2.0,2.0,0.3605477354718323,1
29.0,1.0,2.0,3.0,35.25,25.0,3.0,3.0,0.3605477354718323,2
41.0,1.0,2.0,0.0,26.0,41.0,2.0,72.0,0.3605477354718323,2
45.0,0.0,0.0,5.0,32.0,29.0,1.0,24.0,0.3605477354718323,2
21.0,1.0,1.0,0.0,32.0,29.0,5.0,228.0,0.3605477354718323,1
35.0,0.0,1.0,0.0,37.0,30.0,2.0,24.0,0.3605477354718323,0
38.0,0.0,1.0,7.0,33.0,25.0,2.0,12.0,0.3605477354718323,1
37.0,1.0,1.0,12.0,36.0,41.0,1.0,204.0,0.3605477354718323,0
43.0,0.0,2.0,3.0,33.333333333333336,29.0,1.0,4.0,0.3605477354718323,1
45.0,0.0,1.0,3.0,29.25,18.0,3.0,27.0,0.3605477354718323,2
30.0,1.0,2.0,4.0,34.0,29.0,2.0,432.0,0.3605477354718323,1
15.0,1.0,0.0,0.0,33.083333333333336,25.0,1.0,1.0,0.3605477354718323,2
25.0,0.0,1.0,0.0,37.333333333333336,42.0,1.0,4.0,0.3605477354718323,2
43.0,0.0,1.0,3.0,36.5,20.0,7.0,86.0,0.3605477354718323,1
40.0,0.0,1.0,3.0,29.166666666666668,31.0,2.0,14.0,0.3605477354718323,1
26.0,1.0,1.0,3.0,36.0,18.0,2.0,24.0,0.3605477354718323,1
31.0,0.0,0.0,2.0,31.0,15.0,2.0,576.0,0.3605477354718323,1
48.0,0.0,1.0,9.0,32.0,43.0,1.0,48.0,0.3605477354718323,1
45.0,0.0,1.0,17.0,28.0,22.0,1.0,336.0,0.3605477354718323,2
46.0,1.0,1.0,9.0,31.5,19.0,2.0,276.0,0.3605477354718323,1
48.0,0.0,2.0,9.0,30.0,19.0,1.0,336.0,0.3605477354718323,2
37.0,1.0,2.0,13.0,32.0,48.0,1.0,120.0,0.3605477354718323,1
44.0,0.0,2.0,4.0,35.5,15.0,1.0,432.0,0.3605477354718323,1
46.0,1.0,2.0,6.0,33.0,23.0,1.0,312.0,0.3605477354718323,2
46.0,1.0,2.0,7.0,38.0,21.0,2.0,228.0,0.3605477354718323,2
38.0,1.0,1.0,3.0,39.0,15.0,1.0,504.0,0.3605477354718323,1
23.0,1.0,2.0,0.0,30.0,40.0,1.0,384.0,0.3605477354718323,0
36.0,1.0,1.0,6.0,39.0,24.0,2.0,384.0,0.3605477354718323,1
26.0,1.0,2.0,6.0,27.0,21.0,1.0,576.0,0.3605477354718323,1
45.0,1.0,2.0,8.0,31.833333333333332,23.0,3.0,214.0,0.3605477354718323,1
40.0,1.0,2.0,15.0,28.166666666666668,17.0,1.0,456.0,0.3605477354718323,1
46.0,0.0,2.0,9.0,32.0,24.0,1.0,36.0,0.511485026688109,1
24.0,0.0,0.0,6.0,31.75,22.0,2.0,9.0,0.511485026688109,2
44.0,0.0,2.0,4.0,36.0,18.0,4.0,300.0,0.511485026688109,1
49.0,0.0,2.0,6.0,33.5,20.0,2.0,54.0,0.511485026688109,1
37.0,0.0,2.0,3.0,37.0,24.0,2.0,72.0,0.511485026688109,2
46.0,1.0,0.0,18.0,26.0,21.0,1.0,12.0,0.511485026688109,1
28.0,1.0,0.0,6.0,31.0,27.0,1.0,12.0,0.511485026688109,0
44.0,0.0,1.0,12.0,29.0,31.0,1.0,48.0,0.511485026688109,2
34.0,0.0,1.0,6.0,36.0,20.0,2.0,36.0,0.511485026688109,1
39.0,0.0,1.0,6.0,37.0,23.0,1.0,12.0,0.511485026688109,1
33.0,1.0,2.0,6.0,33.0,51.0,1.0,132.0,0.511485026688109,1
32.0,0.0,1.0,6.0,32.5,20.0,1.0,6.0,0.511485026688109,1
21.0,0.0,1.0,6.0,31.5,45.0,1.0,6.0,0.511485026688109,1
20.0,0.0,2.0,6.0,37.0,19.0,1.0,24.0,0.511485026688109,2
34.0,0.0,1.0,3.0,26.0,43.0,1.0,12.0,0.511485026688109,1
38.0,1.0,1.0,9.0,28.0,51.0,1.0,24.0,0.511485026688109,1
27.0,1.0,2.0,4.0,30.0,34.0,1.0,360.0,0.511485026688109,2
48.0,1.0,1.0,9.0,32.0,42.0,1.0,12.0,0.511485026688109,0
41.0,1.0,2.0,4.0,39.0,49.0,1.0,3.0,0.511485026688109,1
18.0,0.0,0.0,1.0,35.0,39.0,1.0,108.0,0.511485026688109,2
48.0,1.0,1.0,9.0,39.0,21.0,1.0,48.0,0.511485026688109,1
26.0,1.0,0.0,1.0,33.916666666666664,15.0,7.0,23.0,0.511485026688109,0
31.0,0.0,0.0,6.0,34.0,20.0,3.0,15.0,0.511485026688109,1
28.0,0.0,0.0,8.0,34.75,20.0,5.0,369.0,0.511485026688109,2
38.0,1.0,0.0,7.0,32.833333333333336,20.0,6.0,40.0,0.511485026688109,1
45.0,0.0,0.0,6.0,34.0,26.0,1.0,12.0,0.511485026688109,0
46.0,1.0,1.0,2.0,34.0,17.0,3.0,384.0,0.3605477354718323,1
46.0,0.0,1.0,6.0,32.833333333333336,29.0,3.0,34.0,0.3605477354718323,0
33.0,0.0,1.0,3.0,36.0,22.0,2.0,36.0,0.3605477354718323,1
33.0,1.0,2.0,1.0,31.5,27.0,4.0,234.0,0.3605477354718323,2
35.0,0.0,2.0,0.0,34.083333333333336,39.0,1.0,1.0,0.3605477354718323,1
16.0,1.0,0.0,0.0,34.0,29.0,2.0,372.0,0.3605477354718323,1
23.0,0.0,2.0,3.0,30.0,38.0,2.0,12.0,0.3605477354718323,0
13.0,1.0,0.0,0.0,34.0,24.0,2.0,84.0,0.3605477354718323,1
25.0,1.0,2.0,0.0,34.0,19.0,9.0,468.0,0.3605477354718323,2
46.0,0.0,2.0,6.0,31.916666666666668,18.0,4.0,70.0,0.3605477354718323,2
26.0,0.0,0.0,3.0,29.416666666666668,17.0,6.0,237.0,0.3605477354718323,1
47.0,0.0,0.0,6.0,37.0,17.0,2.0,36.0,0.3605477354718323,1
46.0,0.0,2.0,2.0,33.416666666666664,18.0,2.0,132.0,0.3605477354718323,0
38.0,0.0,0.0,4.0,30.5,30.0,1.0,18.0,0.3605477354718323,1
42.0,0.0,0.0,2.0,35.5,24.0,1.0,48.0,0.3605477354718323,1
16.0,0.0,0.0,0.0,36.0,23.0,1.0,12.0,0.3605477354718323,1
21.0,1.0,0.0,1.0,37.0,32.0,1.0,456.0,0.3605477354718323,1
37.0,0.0,2.0,1.0,34.666666666666664,30.0,2.0,20.0,0.3605477354718323,1
23.0,0.0,0.0,1.0,34.5,11.0,9.0,408.0,0.3605477354718323,1
44.0,0.0,0.0,6.0,34.0,19.0,2.0,24.0,0.3605477354718323,1
34.0,0.0,1.0,3.0,36.0,44.0,1.0,36.0,0.3605477354718323,2
15.0,1.0,0.0,2.0,34.5,20.0,5.0,66.0,0.3605477354718323,1
22.0,0.0,0.0,1.0,37.0,39.0,1.0,12.0,0.3605477354718323,0
42.0,0.0,1.0,3.0,33.5,31.0,2.0,54.0,0.3605477354718323,1
46.0,0.0,1.0,6.0,36.0,43.0,1.0,72.0,0.3605477354718323,2
49.0,0.0,2.0,6.0,35.166666666666664,20.0,2.0,14.0,0.3605477354718323,1
45.0,0.0,1.0,3.0,36.0,19.0,1.0,24.0,0.3605477354718323,2
38.0,0.0,2.0,0.0,38.0,16.0,1.0,24.0,0.3605477354718323,1
45.0,0.0,2.0,4.0,32.666666666666664,34.0,3.0,32.0,0.3605477354718323,1
35.0,0.0,0.0,0.0,35.0,25.0,2.0,12.0,0.3605477354718323,0
44.0,1.0,0.0,2.0,24.0,25.0,2.0,264.0,0.3605477354718323,1
40.0,0.0,2.0,2.0,38.0,21.0,1.0,24.0,0.3605477354718323,1
33.0,1.0,1.0,0.0,34.0,23.0,5.0,336.0,0.3605477354718323,0
3.0,1.0,0.0,0.0,32.0,50.0,1.0,48.0,0.3605477354718323,1
40.0,0.0,2.0,3.0,32.0,20.0,2.0,84.0,0.3605477354718323,1
31.0,0.0,2.0,3.0,36.25,30.0,1.0,3.0,0.3605477354718323,1
45.0,0.0,1.0,5.0,29.0,48.0,1.0,24.0,0.18811282053296466,1
39.0,0.0,2.0,2.0,36.0,52.0,1.0,12.0,0.18811282053296466,1
48.0,0.0,1.0,3.0,33.5,39.0,1.0,18.0,0.18811282053296466,1
44.0,0.0,2.0,1.0,32.666666666666664,37.0,1.0,18.0,0.18811282053296466,0
49.0,0.0,1.0,9.0,31.5,38.0,1.0,24.0,0.1669478592228174,2
50.0,0.0,1.0,9.0,30.75,42.0,1.0,48.0,0.1669478592228174,2
32.0,0.0,0.0,1.0,28.5,51.0,1.0,10.0,0.1669478592228174,0
37.0,0.0,1.0,3.0,30.25,50.0,1.0,3.0,0.1669478592228174,0
45.0,0.0,1.0,6.0,28.0,46.0,1.0,60.0,0.1669478592228174,0
47.0,0.0,2.0,6.0,25.0,42.0,3.0,24.0,0.1669478592228174,1
49.0,0.0,2.0,2.0,24.416666666666668,36.0,2.0,77.0,0.1669478592228174,1
45.0,0.0,1.0,3.0,30.333333333333332,49.0,1.0,24.0,0.1669478592228174,1
45.0,0.0,1.0,9.0,31.416666666666668,41.0,1.0,48.0,0.1669478592228174,1
50.0,0.0,1.0,2.0,29.25,42.0,1.0,48.0,0.1669478592228174,2
46.0,0.0,1.0,2.0,26.75,43.0,1.0,24.0,0.1669478592228174,1
39.0,0.0,1.0,3.0,31.916666666666668,54.0,1.0,36.0,0.1669478592228174,1
41.0,0.0,1.0,3.0,32.0,50.0,1.0,60.0,0.1669478592228174,2
26.0,0.0,1.0,6.0,34.0,30.0,1.0,240.0,0.07528014030599807,0
49.0,0.0,2.0,8.0,36.0,22.0,1.0,156.0,0.07528014030599807,0
44.0,0.0,1.0,6.0,34.0,43.0,1.0,36.0,0.07528014030599807,0
30.0,1.0,0.0,3.0,31.916666666666668,34.0,4.0,48.0,0.07528014030599807,0
34.0,0.0,2.0,3.0,35.416666666666664,15.0,1.0,17.0,0.07528014030599807,1
49.0,0.0,1.0,9.0,35.333333333333336,33.0,1.0,24.0,0.1570821719186325,1
39.0,0.0,1.0,3.0,34.0,50.0,1.0,12.0,0.1570821719186325,1
41.0,0.0,1.0,3.0,33.0,52.0,1.0,36.0,0.1570821719186325,1
39.0,0.0,0.0,0.0,34.0,52.0,1.0,60.0,0.1570821719186325,1
32.0,0.0,1.0,2.0,32.0,59.0,1.0,60.0,0.1570821719186325,1
47.0,1.0,1.0,4.0,34.0,14.0,1.0,24.0,0.1570821719186325,1
44.0,0.0,1.0,6.0,28.5,37.0,2.0,30.0,0.1570821719186325,2
45.0,0.0,1.0,3.0,33.0,46.0,1.0,60.0,0.1570821719186325,1
47.0,0.0,2.0,12.0,33.0,46.0,1.0,24.0,0.1570821719186325,1
50.0,0.0,1.0,6.0,31.75,39.0,1.0,24.0,0.1570821719186325,1
32.0,0.0,0.0,3.0,31.0,39.0,7.0,42.0,0.1570821719186325,0
46.0,0.0,1.0,9.0,36.0,30.0,1.0,96.0,0.18811282053296466,1
46.0,0.0,1.0,6.0,38.0,30.0,1.0,12.0,0.18811282053296466,1
43.0,0.0,0.0,3.0,36.0,41.0,1.0,36.0,0.18811282053296466,1
37.0,0.0,1.0,3.0,32.0,53.0,1.0,12.0,0.18811282053296466,1
22.0,1.0,0.0,3.0,31.666666666666668,23.0,2.0,30.0,0.18811282053296466,1
47.0,0.0,1.0,3.0,38.0,44.0,1.0,48.0,0.18811282053296466,0
49.0,0.0,2.0,3.0,31.25,28.0,3.0,37.0,0.18811282053296466,1
44.0,0.0,1.0,6.0,34.0,25.0,1.0,84.0,0.18811282053296466,1
44.0,0.0,1.0,12.0,36.0,47.0,1.0,2.0,0.43539765751778525,1
21.0,1.0,1.0,16.0,33.0,30.0,1.0,36.0,0.43539765751778525,1
47.0,1.0,2.0,12.0,30.0,40.0,2.0,48.0,0.43539765751778525,1
50.0,0.0,2.0,17.0,21.0,40.0,1.0,72.0,0.43539765751778525,1
43.0,0.0,2.0,0.0,31.0,49.0,1.0,12.0,0.43539765751778525,0
49.0,0.0,2.0,11.0,31.0,41.0,1.0,24.0,0.43539765751778525,1
46.0,0.0,1.0,3.0,25.416666666666668,45.0,1.0,60.0,0.43539765751778525,2
50.0,1.0,1.0,6.0,30.0,40.0,1.0,72.0,0.43539765751778525,1
50.0,0.0,1.0,5.0,31.75,40.0,2.0,15.0,0.43539765751778525,2
50.0,0.0,1.0,6.0,37.0,38.0,2.0,18.0,0.43539765751778525,2
17.0,1.0,0.0,1.0,31.583333333333332,30.0,2.0,7.0,0.40028013555916675,1
33.0,0.0,2.0,6.0,34.0,17.0,1.0,24.0,0.40028013555916675,1
46.0,0.0,1.0,12.0,28.0,43.0,1.0,84.0,0.40028013555916675,1
29.0,0.0,0.0,3.0,33.0,42.0,1.0,288.0,0.40028013555916675,1
41.0,0.0,0.0,0.0,33.25,23.0,1.0,3.0,0.40028013555916675,1
24.0,1.0,1.0,4.0,32.5,25.0,2.0,306.0,0.40028013555916675,2
49.0,1.0,1.0,17.0,22.583333333333332,36.0,3.0,19.0,0.40028013555916675,2
39.0,1.0,1.0,8.0,33.0,21.0,6.0,382.0,0.40028013555916675,1
33.0,0.0,2.0,6.0,23.5,44.0,1.0,6.0,0.40028013555916675,1
31.0,0.0,1.0,9.0,33.0,27.0,4.0,240.0,0.40028013555916675,1
36.0,1.0,0.0,16.0,30.0,23.0,1.0,36.0,0.40028013555916675,2
46.0,0.0,1.0,6.0,34.0,28.0,1.0,120.0,0.40028013555916675,1
37.0,0.0,1.0,0.0,28.0,24.0,18.0,156.0,0.40028013555916675,1
43.0,0.0,1.0,7.0,34.0,27.0,1.0,48.0,0.40028013555916675,2
21.0,1.0,0.0,0.0,33.5,25.0,1.0,6.0,0.40028013555916675,1
32.0,0.0,0.0,3.0,33.0,36.0,1.0,300.0,0.40028013555916675,1
42.0,0.0,1.0,3.0,31.0,18.0,1.0,36.0,0.40028013555916675,1
50.0,1.0,0.0,6.0,30.0,16.0,1.0,12.0,0.40028013555916675,1
27.0,1.0,0.0,3.0,27.0,19.0,1.0,12.0,0.40028013555916675,0
25.0,1.0,0.0,0.0,32.0,23.0,2.0,12.0,0.40028013555916675,1
11.0,0.0,0.0,1.0,32.333333333333336,29.0,1.0,4.0,0.40028013555916675,2
36.0,0.0,1.0,6.0,30.0,32.0,1.0,48.0,0.40028013555916675,0
29.0,0.0,0.0,0.0,32.0,56.0,3.0,21.0,0.40028013555916675,2
49.0,0.0,2.0,3.0,29.666666666666668,36.0,2.0,8.0,0.40028013555916675,1
27.0,0.0,0.0,0.0,34.0,46.0,2.0,9.0,0.40028013555916675,1
31.0,1.0,1.0,0.0,31.0,46.0,2.0,96.0,0.40028013555916675,2
18.0,1.0,0.0,0.0,30.666666666666668,23.0,3.0,8.0,0.40028013555916675,1
37.0,0.0,1.0,6.0,33.333333333333336,30.0,1.0,16.0,0.40028013555916675,1
17.0,1.0,0.0,0.0,29.5,19.0,7.0,83.0,0.40028013555916675,1
38.0,0.0,0.0,0.0,33.0,38.0,1.0,12.0,0.24605602777024227,1
46.0,0.0,1.0,2.0,32.333333333333336,17.0,2.0,88.0,0.24605602777024227,2
26.0,1.0,0.0,3.0,32.25,20.0,1.0,3.0,0.24605602777024227,1
48.0,0.0,1.0,2.0,33.0,23.0,1.0,72.0,0.24605602777024227,0
49.0,0.0,1.0,2.0,31.916666666666668,23.0,2.0,11.0,0.24605602777024227,1
29.0,0.0,1.0,0.0,35.666666666666664,42.0,1.0,8.0,0.24605602777024227,1
37.0,0.0,1.0,0.0,33.0,42.0,2.0,24.0,0.24605602777024227,1
47.0,0.0,0.0,3.0,31.583333333333332,24.0,3.0,19.0,0.24605602777024227,1
48.0,1.0,2.0,3.0,32.5,23.0,3.0,138.0,0.24605602777024227,2
47.0,0.0,1.0,2.0,33.0,27.0,1.0,36.0,0.24605602777024227,0
46.0,0.0,1.0,3.0,33.0,14.0,2.0,24.0,0.24605602777024227,1
14.0,0.0,0.0,0.0,33.0,18.0,2.0,72.0,0.24605602777024227,1
21.0,1.0,0.0,1.0,32.25,25.0,1.0,3.0,0.24605602777024227,2
50.0,1.0,1.0,6.0,20.0,27.0,9.0,59.0,0.24605602777024227,2
22.0,0.0,0.0,0.0,33.0,54.0,1.0,24.0,0.24605602777024227,1
51.0,0.0,0.0,3.0,32.333333333333336,37.0,2.0,16.0,0.24605602777024227,1
23.0,1.0,2.0,0.0,32.0,20.0,1.0,36.0,0.24605602777024227,1
44.0,0.0,0.0,1.0,31.916666666666668,20.0,2.0,11.0,0.24605602777024227,1
44.0,0.0,2.0,1.0,32.0,28.0,2.0,24.0,0.24605602777024227,2
39.0,0.0,1.0,1.0,32.083333333333336,22.0,1.0,13.0,0.24605602777024227,1
45.0,0.0,0.0,3.0,31.25,24.0,2.0,39.0,0.24605602777024227,1
51.0,0.0,1.0,6.0,33.0,14.0,2.0,324.0,0.24605602777024227,2
36.0,0.0,1.0,6.0,33.0,28.0,2.0,72.0,0.24605602777024227,2
50.0,0.0,1.0,4.0,32.583333333333336,20.0,1.0,19.0,0.24605602777024227,2
11.0,0.0,2.0,2.0,25.0,52.0,1.0,72.0,0.24605602777024227,1
43.0,0.0,1.0,2.0,27.25,18.0,1.0,3.0,0.24605602777024227,0
45.0,0.0,2.0,3.0,33.0,31.0,1.0,36.0,0.24605602777024227,1
45.0,1.0,1.0,9.0,31.416666666666668,18.0,3.0,191.0,0.24605602777024227,1
31.0,1.0,1.0,5.0,33.0,19.0,1.0,312.0,0.24605602777024227,2
28.0,1.0,0.0,3.0,23.25,20.0,19.0,187.0,0.24605602777024227,2
37.0,1.0,1.0,3.0,30.25,25.0,9.0,246.0,0.24605602777024227,0
28.0,0.0,0.0,6.0,33.0,17.0,2.0,288.0,0.24605602777024227,2
37.0,0.0,1.0,3.0,32.666666666666664,22.0,2.0,32.0,0.24605602777024227,1
39.0,1.0,1.0,1.0,33.0,21.0,2.0,168.0,0.24605602777024227,2
17.0,0.0,0.0,3.0,33.0,42.0,1.0,36.0,0.24605602777024227,2
43.0,0.0,1.0,3.0,33.0,24.0,2.0,36.0,0.24605602777024227,0
46.0,1.0,1.0,0.0,33.0,24.0,2.0,30.0,0.24605602777024227,0
