birth_cohort,education,labor_exp_age45,first_migration_age,total_trips,legal_status,latest_us_occupation,accumulated_us_experience,mean_proportion_low_income,occ_age25,occ_age45,label
1975,6.0,27.0,18.0,1,WD,Manual,276.0,0.366797267891916,MHQ,N/A,undetermined
1962,6.0,31.0,31.0,2,WD,Manual,48.0,0.366797267891916,MHQ,MHQ,no_movement
1917,0.0,31.0,17.0,1,WD,Agrarian,24.0,0.366797267891916,MLQ,MLQ,no_movement
1949,6.0,29.0,55.0,1,WD,Manual,144.0,0.366797267891916,MLQ,MLQ,no_movement
1974,3.0,29.0,24.0,1,WOD,Agrarian,12.0,0.366797267891916,MHQ,N/A,undetermined
1944,6.0,33.0,49.0,1,WD,Agrarian,12.0,0.366797267891916,MLQ,MLQ,no_movement
1958,6.0,28.0,18.0,1,WOD,Other,60.0,0.366797267891916,N/A,NMHQ,undetermined
1969,6.0,33.0,13.0,1,WD,Agrarian,60.0,0.366797267891916,NMLQ,NMLQ,no_movement
1978,6.0,22.0,32.0,1,WD,Agrarian,12.0,0.366797267891916,MLQ,N/A,undetermined
1964,6.0,33.0,36.0,2,WOD,Manual,156.0,0.366797267891916,MHQ,MHQ,no_movement
1957,6.0,33.0,30.0,3,WOD,Manual,48.0,0.366797267891916,MLQ,MLQ,no_movement
1971,9.0,33.0,20.0,2,WD,Agrarian,108.0,0.366797267891916,MLQ,N/A,undetermined
1960,9.0,32.0,14.0,7,WOD,Manual,324.0,0.366797267891916,MHQ,Unemployed,downward
1976,6.0,27.0,18.0,1,WD,Agrarian,108.0,0.366797267891916,MLQ,N/A,undetermined
1978,6.0,24.0,28.0,1,WD,Manual,24.0,0.366797267891916,MHQ,N/A,undetermined
1974,4.0,28.0,14.0,1,WD,Agrarian,24.0,0.366797267891916,NMLQ,N/A,undetermined
1949,0.0,32.0,28.0,1,WD,Other,12.0,0.366797267891916,MLQ,MHQ,upward
1945,1.0,32.0,29.0,2,WOD,Agrarian,384.0,0.366797267891916,MLQ,MLQ,no_movement
1977,9.0,25.0,30.0,1,WD,Other,12.0,0.366797267891916,NMLQ,N/A,undetermined
1973,9.0,23.0,31.0,1,WD,Agrarian,48.0,0.366797267891916,MHQ,N/A,undetermined
1975,9.0,26.0,23.0,1,WD,Manual,12.0,0.2805868308259445,MHQ,N/A,undetermined
1961,9.0,46.0,24.0,2,WOD,Manual,24.0,0.2805868308259445,MLQ,MLQ,no_movement
1942,6.0,26.0,20.0,2,WOD,Agrarian,612.0,0.2805868308259445,MLQ,MLQ,no_movement
1979,9.0,24.0,15.0,2,WOD,Other,216.0,0.2805868308259445,NMLQ,N/A,undetermined
1967,6.0,28.0,31.0,2,WD,Agrarian,96.0,0.2805868308259445,MLQ,MLQ,no_movement
1934,0.0,32.0,26.0,3,WD,Manual,180.0,0.2805868308259445,MLQ,MLQ,no_movement
1964,9.0,26.0,23.0,5,WOD,Other,120.0,0.2805868308259445,MLQ,MLQ,no_movement
1987,12.0,15.0,20.0,2,WOD,Manual,24.0,0.2805868308259445,MHQ,N/A,undetermined
